Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HC,AC,HR,AR,B365H,B365D,B365A,B365>2.5,B365<2.5,AHh,B365AHH,B365AHA,B365CH,B365CD,B365CA,B365C>2.5,B365C<2.5,AHCh,B365CAHH,B365CAHA
E1,7/12/2019,Middlesbrough,Charlton,1,0,H,1,0,H,23,5,3,2,4,5,0,0,1.9,3.75,3.8,1.8,2,-0.5,1.93,1.97,1.83,3.75,4.2,1.8,2,-0.5,1.91,1.99
E1,7/12/2019,QPR,Preston,2,0,H,1,0,H,11,8,6,3,2,2,0,0,2.25,3.6,3,1.66,2.2,-0.25,2.03,1.87,2.1,3.75,3.2,1.66,2.2,-0.25,1.86,2.04
E1,7/12/2019,Reading,Birmingham,2,3,A,1,1,D,14,16,4,5,8,5,0,0,2.15,3.4,3.4,1.9,1.9,-0.25,1.9,2,2.05,3.5,3.6,1.9,1.9,-0.5,2.02,1.88
E1,7/12/2019,Sheffield Weds,Brentford,2,1,H,0,1,A,12,12,3,2,5,7,0,0,2.5,3.25,2.87,2.1,1.72,0,1.88,2.02,2.55,3.25,2.8,2,1.8,0,1.85,2.05
E2,7/12/2019,Blackpool,Fleetwood Town,3,1,H,1,0,H,11,14,4,2,1,4,0,0,2.4,3.5,3.1,2,1.8,-0.25,2.05,1.8,2.75,3.4,2.75,2.1,1.7,0,1.9,1.95
E2,7/12/2019,Bolton,AFC Wimbledon,2,2,D,0,1,A,13,15,4,6,7,2,0,0,2.3,3.5,3.3,2.05,1.75,-0.25,1.98,1.88,2.25,3.6,3.3,1.85,1.95,-0.25,1.93,1.93
E2,7/12/2019,Bristol Rvs,Southend,4,2,H,0,2,A,18,14,6,4,8,5,0,0,1.53,4.33,7,1.8,2,-1,1.9,1.95,1.53,4.33,7,1.85,1.95,-1,1.9,1.95
E2,7/12/2019,Burton,Lincoln,0,2,A,0,1,A,17,10,2,3,7,11,0,0,1.95,3.75,4,2,1.8,-0.5,1.93,1.93,1.95,3.6,4.2,2.15,1.66,-0.5,1.95,1.9
E2,7/12/2019,Coventry,Ipswich,1,1,D,0,1,A,15,6,4,1,5,5,0,0,2.45,3.4,3.1,2.1,1.7,-0.25,2.05,1.8,2.45,3.3,3.2,2.1,1.7,-0.25,1.95,1.9
E2,7/12/2019,Doncaster,Milton Keynes Dons,1,1,D,0,0,D,15,12,5,3,7,8,0,0,1.61,4.33,5.75,1.65,2.2,-1,2,1.85,1.61,4.33,5.75,1.61,2.25,-1,2,1.85
E2,7/12/2019,Gillingham,Sunderland,1,0,H,0,0,D,12,7,1,3,10,1,0,0,3,3.4,2.5,2.05,1.75,0.25,1.72,2.07,3.2,3.3,2.45,2.2,1.65,0.25,1.8,2.05
E2,7/12/2019,Oxford,Shrewsbury,0,0,D,0,0,D,8,9,3,4,3,5,0,0,1.72,4,5,1.95,1.85,-0.75,1.95,1.9,1.8,3.8,4.75,2,1.8,-0.75,2.05,1.8
E2,7/12/2019,Portsmouth,Peterboro,2,2,D,1,1,D,12,9,6,4,5,1,0,0,2.05,3.75,3.75,1.72,2.07,-0.5,2.02,1.83,2.05,3.75,3.75,1.75,2.05,-0.5,2,1.85
E2,7/12/2019,Rotherham,Rochdale,0,1,A,0,1,A,12,7,6,2,8,3,0,0,1.6,4.33,6,1.65,2.2,-1,1.93,1.93,1.53,4.5,6.5,1.65,2.2,-1,1.85,2
E2,7/12/2019,Tranmere,Accrington,1,1,D,1,1,D,9,14,4,6,4,8,0,0,2.7,3.6,2.62,1.85,1.95,0,1.98,1.88,2.9,3.6,2.5,1.75,2.05,0.25,1.72,2.07
E3,7/12/2019,Bradford,Newport County,1,0,H,0,0,D,10,8,4,1,6,1,0,0,2.1,3.5,3.75,2.1,1.7,-0.25,1.8,2.05,1.95,3.5,4.33,2.1,1.7,-0.5,1.98,1.88
E3,7/12/2019,Cambridge,Plymouth,1,0,H,1,0,H,11,9,3,2,7,9,0,0,2.75,3.4,2.7,2,1.8,0,1.93,1.93,2.8,3.5,2.62,2,1.8,0,1.95,1.9
E3,7/12/2019,Colchester,Salford,1,0,H,0,0,D,19,9,4,2,6,2,0,0,1.95,3.6,4.2,2.05,1.75,-0.5,1.93,1.93,1.95,3.6,4.2,2.1,1.7,-0.5,1.93,1.93
E3,7/12/2019,Exeter,Northampton,3,2,H,1,1,D,15,11,3,2,9,4,0,0,2.1,3.5,3.75,2.07,1.72,-0.25,1.75,2.05,1.86,3.7,4.5,2,1.8,-0.5,1.85,2
E3,7/12/2019,Forest Green,Scunthorpe,0,2,A,0,0,D,12,7,5,4,5,3,0,1,2.1,3.5,3.75,2.05,1.75,-0.25,1.75,2.05,2.25,3.4,3.5,2.1,1.7,-0.25,1.9,1.95
E3,7/12/2019,Grimsby,Swindon,0,3,A,0,2,A,7,13,3,4,4,8,0,0,3.3,3.5,2.3,2.05,1.75,0.25,1.88,1.98,3.4,3.5,2.25,2.07,1.72,0.25,1.9,1.95
E3,7/12/2019,Mansfield,Cheltenham,0,3,A,0,1,A,8,13,0,8,3,6,0,0,2.2,3.5,3.5,2,1.8,-0.25,1.9,1.95,2.2,3.5,3.5,2,1.8,-0.25,1.83,2.02
E3,7/12/2019,Morecambe,Carlisle,1,1,D,0,0,D,9,6,2,4,4,5,0,0,2.62,3.6,2.7,1.95,1.85,0,1.9,1.95,3,3.5,2.45,1.85,1.95,0.25,1.72,2.07
E3,7/12/2019,Oldham,Leyton Orient,1,1,D,1,1,D,15,9,4,4,4,4,0,0,2.37,3.6,3.1,1.8,2,-0.25,2,1.85,2.37,3.6,3.1,1.8,2,-0.25,2,1.85
E3,7/12/2019,Port Vale,Walsall,0,1,A,0,0,D,10,5,0,1,8,3,1,0,2.15,3.4,3.75,2.2,1.65,-0.25,1.8,2.05,2.45,3.25,3.2,2.15,1.66,-0.25,2.1,1.7
E3,7/12/2019,Stevenage,Crawley Town,0,0,D,0,0,D,7,9,1,1,5,5,0,0,2.3,3.5,3.25,2.05,1.75,-0.25,1.98,1.88,2.4,3.6,3,1.95,1.85,-0.25,2.1,1.77
EC,7/12/2019,Barrow,Aldershot,1,0,H,1,0,H,,,,,,,0,0,1.65,3.7,5.5,1.85,1.95,-0.75,1.85,1.95,1.53,4,6.5,1.85,1.95,-1,2.02,1.77
EC,7/12/2019,Chesterfield,Bromley,1,2,A,1,0,H,,,,,,,0,0,3,3.4,2.3,1.75,2.05,0.25,1.77,2.02,2.9,3.4,2.37,1.8,2,0.25,1.77,2.02
EC,7/12/2019,Dag and Red,Maidenhead,1,2,A,0,1,A,,,,,,,0,0,1.9,3.6,3.8,1.95,1.85,-0.5,1.93,1.88,1.9,3.5,4,1.8,2,-0.5,1.93,1.88
EC,7/12/2019,Dover Athletic,Boreham Wood,0,2,A,0,1,A,,,,,,,0,0,2.1,3.6,3.25,1.95,1.85,-0.25,1.9,1.9,2.75,3.2,2.62,2.05,1.75,0,2.02,1.77
EC,7/12/2019,Eastleigh,Ebbsfleet,1,1,D,1,1,D,,,,,,,1,0,1.8,3.6,4.33,1.72,2.07,-0.5,1.83,1.98,1.8,3.6,4.5,1.72,2.07,-0.75,1.95,1.85
EC,7/12/2019,Harrogate,Torquay,2,1,H,1,0,H,,,,,,,0,0,2,3.5,3.6,1.61,2.25,-0.5,2,1.8,2.05,3.5,3.6,1.5,2.5,-0.25,1.8,2
EC,7/12/2019,Notts County,Sutton,1,1,D,1,0,H,,,,,,,0,0,1.85,3.6,4,1.95,1.85,-0.5,1.85,1.95,2,3.6,3.6,2,1.8,-0.5,2,1.8
EC,7/12/2019,Stockport,Chorley,4,2,H,2,1,H,,,,,,,0,0,1.95,3.5,3.75,1.95,1.85,-0.5,2,1.8,2.05,3.4,3.3,1.95,1.85,-0.25,1.77,2.02
EC,7/12/2019,Woking,Hartlepool,2,1,H,0,1,A,,,,,,,0,0,2.2,3.5,3.1,1.8,2,-0.25,1.98,1.83,2.62,3.6,2.45,1.72,2.07,0,1.95,1.85
EC,7/12/2019,Wrexham,Solihull,2,0,H,2,0,H,,,,,,,0,0,2.75,3.25,2.55,2.1,1.7,0,2,1.8,2.45,3.25,2.9,2.1,1.7,0,1.83,1.98
EC,7/12/2019,Yeovil,Halifax,2,0,H,1,0,H,,,,,,,1,0,1.9,3.6,3.75,2.05,1.75,-0.5,1.9,1.9,2.15,3.6,3.1,1.95,1.85,-0.25,1.85,1.95
EC,7/12/2019,Barnet,Fylde,2,1,H,1,0,H,,,,,,,0,0,2.35,3.3,3,1.95,1.85,-0.25,2.05,1.75,2.37,3.3,3,1.95,1.85,0,1.77,2.02
SC0,7/12/2019,Hamilton,St Mirren,0,1,A,0,0,D,4,16,1,5,10,6,1,0,2.87,3.2,2.5,2.1,1.72,0,2.05,1.8,2.75,3.2,2.62,2.2,1.66,0,1.98,1.88
SC0,7/12/2019,Hibernian,Aberdeen,3,0,H,0,0,D,14,9,5,5,5,3,0,0,2.62,3.3,2.62,1.8,2,0,1.93,1.93,2.55,3.3,2.75,1.8,2,0,1.88,1.98
SC0,7/12/2019,Livingston,Kilmarnock,3,0,H,0,0,D,11,5,5,1,6,2,0,0,2.4,3.1,3,2.3,1.61,-0.25,2.1,1.77,2.45,3.1,3,2.5,1.53,0,1.77,2.1
SC0,7/12/2019,Motherwell,Hearts,1,0,H,1,0,H,4,7,1,2,5,1,0,1,2.2,3.3,3.25,2,1.8,-0.25,1.95,1.9,2.15,3.5,3.2,2,1.8,-0.25,1.83,2.02
SC1,7/12/2019,Arbroath,Dundee,1,1,D,1,0,H,9,7,5,1,7,3,0,0,3,3.4,2.3,2.07,1.72,0.25,1.88,1.98,3.4,3.5,2.05,2.2,1.65,0.25,2.05,1.8
SC1,7/12/2019,Dundee United,Alloa,2,1,H,1,1,D,16,5,9,2,13,2,0,0,1.25,5.5,12,1.61,2.25,-1.75,1.97,1.82,1.22,5.75,13,1.6,2.3,-1.75,1.93,1.93
SC1,7/12/2019,Dunfermline,Morton,3,1,H,1,0,H,10,5,6,2,2,4,0,0,1.72,4,4.2,1.95,1.85,-0.75,2,1.8,1.57,4,5.5,2.05,1.75,-0.75,1.8,2.05
SC1,7/12/2019,Inverness C,Ayr,2,0,H,1,0,H,19,5,7,1,9,5,0,0,1.95,3.6,3.6,1.85,1.95,-0.5,1.95,1.85,2,3.4,3.5,1.75,2.05,-0.25,1.8,2.05
SC1,7/12/2019,Queen of Sth,Partick,1,2,A,1,0,H,12,9,2,7,4,3,0,0,2.5,3.25,2.8,1.85,1.95,0,1.8,2.05,2.4,3.25,2.9,1.85,1.95,0,1.88,1.98
SC2,7/12/2019,Clyde,Forfar,0,0,D,0,0,D,9,8,3,3,4,5,0,0,2,3.4,3.75,1.85,1.95,-0.5,2.02,1.83,1.85,3.6,4,1.85,1.95,-0.5,1.93,1.93
SC2,7/12/2019,Dumbarton,Montrose,0,2,A,0,1,A,7,12,1,5,3,10,0,0,2.3,3.75,2.7,1.7,2.1,0,1.83,2.02,2.62,3.75,2.45,1.66,2.15,0,1.98,1.88
SC2,7/12/2019,East Fife,Falkirk,0,0,D,0,0,D,8,6,3,2,4,4,0,0,4.75,3.75,1.7,1.9,1.9,0.75,1.95,1.9,4.75,3.75,1.7,1.85,1.95,0.75,1.9,1.95
SC2,7/12/2019,Peterhead,Stranraer,3,0,H,1,0,H,14,12,7,2,8,6,0,0,1.75,4,4.2,1.7,2.1,-0.75,1.95,1.9,1.61,4.2,4.75,1.72,2.07,-0.75,1.8,2
SC2,7/12/2019,Raith Rvs,Airdrie Utd,1,0,H,1,0,H,7,12,1,5,2,5,2,1,2,3.6,3.5,1.66,2.15,-0.25,1.8,2.05,2.25,3.75,2.87,1.61,2.25,-0.25,2,1.85
SC3,7/12/2019,Albion Rvs,Queens Park,2,0,H,2,0,H,10,15,6,8,4,8,0,0,3.8,3.5,1.9,1.7,2.1,0.5,1.85,2,3.75,3.6,1.9,1.65,2.2,0.5,1.93,1.93
SC3,7/12/2019,Cowdenbeath,Elgin,0,0,D,0,0,D,7,5,1,1,3,2,0,0,2.7,3.4,2.5,1.8,2,0,1.98,1.88,3,3.6,2.2,1.8,2,0.25,1.8,2.05
SC3,7/12/2019,Edinburgh City,Cove Rangers,2,1,H,2,1,H,8,11,4,4,1,8,0,0,3.3,4.2,1.9,1.47,2.6,0.5,1.88,1.98,3.5,4.2,1.85,1.47,2.6,0.5,1.9,1.95
SC3,7/12/2019,Stenhousemuir,Annan Athletic,1,2,A,1,1,D,14,5,5,4,8,4,0,0,2.6,3.4,2.6,1.8,2,0,1.93,1.93,3,3.4,2.3,1.72,2.07,0.25,1.8,2.05
SC3,7/12/2019,Stirling,Brechin,2,4,A,2,2,D,16,10,7,5,10,6,0,0,1.53,4.2,5.75,1.7,2.1,-1,1.9,1.95,1.45,4.33,7,1.6,2.3,-1.25,2.05,1.8
D1,7/12/2019,Augsburg,Mainz,2,1,H,1,1,D,18,12,5,3,8,2,0,0,2.2,3.6,3.1,1.61,2.3,-0.25,2.02,1.91,2.1,3.8,3.2,1.53,2.5,-0.25,1.91,2.02
D1,7/12/2019,Dortmund,Fortuna Dusseldorf,5,0,H,1,0,H,23,2,10,0,6,0,0,0,1.33,5.5,8.5,1.4,3,-1.5,1.9,2.03,1.3,5.5,8.5,1.4,3,-1.5,1.93,2
D1,7/12/2019,Freiburg,Wolfsburg,1,0,H,0,0,D,10,10,3,0,2,7,0,0,2.9,3.5,2.4,1.9,1.9,0.25,1.75,2.05,3.25,3.5,2.15,1.9,1.9,0.25,1.96,1.97
D1,7/12/2019,M'gladbach,Bayern Munich,2,1,H,0,0,D,7,17,3,5,2,5,0,1,5.25,4.5,1.57,1.36,3.2,1,2.03,1.9,5,5.25,1.5,1.28,3.75,1.25,1.85,2.08
D1,7/12/2019,RB Leipzig,Hoffenheim,3,1,H,1,0,H,25,11,14,1,8,6,0,0,1.44,4.75,6.5,1.4,3,-1.25,1.96,1.97,1.4,5,6.5,1.36,3.2,-1.25,1.86,2.07
D1,7/12/2019,Leverkusen,Schalke 04,2,1,H,1,0,H,19,5,9,3,9,0,0,0,1.95,3.75,3.75,1.72,2.1,-0.5,1.97,1.96,2,3.8,3.3,1.57,2.37,-0.25,1.87,2.06
D2,7/12/2019,Greuther Furth,Bochum,3,1,H,1,0,H,17,9,7,2,1,2,0,0,2.5,3.4,2.7,1.66,2.15,0,1.9,1.95,2.8,3.4,2.4,1.65,2.2,0,1.98,1.88
D2,7/12/2019,Hannover,Erzgebirge Aue,3,2,H,1,1,D,22,11,5,1,14,3,0,0,1.72,3.75,4.5,1.8,2,-0.75,2.02,1.83,1.75,3.6,4.33,1.85,1.95,-0.75,2,1.8
D2,7/12/2019,Holstein Kiel,Osnabruck,2,4,A,2,1,H,14,12,5,6,5,3,1,0,1.75,3.8,4.33,1.6,2.3,-0.5,1.8,2.05,1.83,3.75,4,1.72,2.07,-0.5,1.83,2.02
SP1,7/12/2019,Real Madrid,Espanol,2,0,H,1,0,H,18,6,8,2,5,3,1,0,1.2,7,13,1.44,2.75,-2,2.03,1.9,1.2,7,13,1.5,2.62,-2,2,1.8
SP1,7/12/2019,Granada,Alaves,3,0,H,0,0,D,13,5,3,1,6,2,0,2,2.2,3.1,3.5,2.5,1.53,-0.25,1.93,2,2.45,2.9,3.4,3,1.4,-0.25,2.1,1.83
SP1,7/12/2019,Levante,Valencia,2,4,A,2,1,H,17,10,6,6,5,1,1,0,3.2,3.75,2.15,1.61,2.3,0.25,1.95,1.98,3.6,4,1.9,1.57,2.37,0.5,1.86,2.07
SP1,7/12/2019,Barcelona,Mallorca,5,2,H,4,1,H,25,9,17,3,8,4,0,0,1.14,8.5,17,1.36,3.2,-2.5,2.02,1.91,1.1,10,23,1.3,3.5,-2.5,1.96,1.97
SP2,7/12/2019,Huesca,Vallecano,0,2,A,0,1,A,15,13,7,9,5,1,0,0,1.85,3.4,4.5,2,1.8,-0.5,1.95,1.9,1.75,3.4,5,2,1.8,-0.5,1.85,2
SP2,7/12/2019,Sp Gijon,Ponferradina,1,0,H,0,0,D,13,14,6,2,5,4,0,1,1.83,3.25,4.75,2.35,1.57,-0.5,1.85,2,1.95,3.1,4.33,2.35,1.57,-0.5,2,1.85
SP2,7/12/2019,Almeria,Mirandes,3,1,H,0,1,A,12,6,6,3,5,6,1,1,1.72,3.4,5.25,2.2,1.65,-0.75,2.05,1.8,1.85,3.25,4.5,2.2,1.65,-0.5,2,1.85
I1,7/12/2019,Atalanta,Verona,3,2,H,1,1,D,21,7,10,2,13,4,0,1,1.33,5.25,9,1.57,2.37,-1.5,2,1.93,1.33,5.5,8.5,1.53,2.5,-1.5,2.04,1.89
I1,7/12/2019,Udinese,Napoli,1,1,D,1,0,H,5,12,1,3,3,10,0,1,5.5,3.8,1.65,1.9,1.9,0.75,2.03,1.9,6.5,4.2,1.5,1.66,2.2,1,2.03,1.9
I1,7/12/2019,Lazio,Juventus,3,1,H,1,1,D,12,8,8,5,4,5,0,1,2.9,3.3,2.4,1.8,2,0.25,1.7,2.1,3,3.5,2.3,1.72,2.1,0.25,1.81,2.13
I2,7/12/2019,Cittadella,Salernitana,4,3,H,3,1,H,20,10,8,7,7,4,0,0,1.9,3.25,4.2,2.1,1.7,-0.5,1.93,1.93,1.75,3.4,5,2.05,1.75,-0.75,1.98,1.88
I2,7/12/2019,Empoli,Ascoli,2,1,H,0,1,A,19,11,6,6,5,6,0,0,1.9,3.5,4,1.8,2,-0.5,1.93,1.93,2.1,3.4,3.4,1.75,2.05,-0.25,1.88,1.98
I2,7/12/2019,Pescara,Venezia,2,2,D,1,0,H,7,17,3,2,1,10,0,0,2,3.4,3.75,2,1.8,-0.5,2.02,1.83,2,3.4,3.75,2,1.8,-0.5,1.95,1.9
I2,7/12/2019,Spezia,Livorno,2,0,H,1,0,H,16,21,5,6,2,6,0,0,2.05,3.3,3.6,2.1,1.7,-0.25,1.77,2.02,2.1,3.1,3.75,2.07,1.72,-0.25,1.85,2
I2,7/12/2019,Chievo,Cremonese,1,0,H,0,0,D,16,11,7,6,7,3,0,1,1.9,3.4,4,2.1,1.7,-0.5,1.95,1.9,2,3.1,4.2,2.25,1.61,-0.25,1.67,2.15
F1,7/12/2019,Montpellier,Paris SG,1,3,A,1,0,H,6,14,1,5,4,4,1,0,7,4.5,1.45,1.61,2.3,1.25,1.88,2.05,6,5,1.44,1.57,2.37,1.25,1.92,2.01
F1,7/12/2019,Monaco,Amiens,3,0,H,0,0,D,20,5,8,2,8,1,0,0,1.44,4.5,7,1.61,2.3,-1.25,2.05,1.88,1.44,4.75,6.5,1.57,2.37,-1.25,2.04,1.89
F1,7/12/2019,Nice,Metz,4,1,H,2,0,H,14,18,5,3,2,4,0,0,1.75,3.5,5,2,1.8,-0.75,2.05,1.75,1.8,3.5,4.5,2.2,1.66,-0.75,2.11,1.82
F1,7/12/2019,Rennes,Angers,2,1,H,1,0,H,8,12,3,1,4,4,0,0,2.1,3.3,3.75,2.2,1.66,-0.25,1.84,2.09,2.1,3.25,3.75,2.3,1.61,-0.25,1.9,2.03
F1,7/12/2019,Strasbourg,Toulouse,4,2,H,2,1,H,18,14,7,9,3,5,0,0,1.72,3.8,4.75,1.9,1.9,-0.75,1.92,2.01,1.7,3.8,4.75,1.9,1.9,-0.75,1.99,1.94
B1,7/12/2019,Mechelen,Kortrijk,1,1,D,0,0,D,9,6,4,4,7,5,0,0,1.9,3.75,3.75,1.61,2.25,-0.5,1.95,1.9,1.8,3.8,4,1.65,2.2,-0.75,2.02,1.77
B1,7/12/2019,Cercle Brugge,Genk,1,2,A,0,1,A,16,10,9,5,3,3,0,0,5,4,1.61,1.61,2.25,0.75,1.98,1.88,5,4,1.61,1.53,2.4,1,1.75,2.05
B1,7/12/2019,Gent,Waregem,2,0,H,2,0,H,12,10,6,4,5,5,0,0,1.33,5,9,1.4,2.87,-1.5,1.95,1.9,1.45,4.75,6,1.44,2.7,-1.25,2,1.85
B1,7/12/2019,St Truiden,Club Brugge,1,2,A,1,1,D,7,8,2,3,2,6,0,0,9.5,4.75,1.33,1.5,2.5,1.5,1.88,1.98,10,4.75,1.33,1.44,2.7,1.5,1.88,1.98
N1,7/12/2019,Den Haag,Twente,0,0,D,0,0,D,9,8,3,2,8,7,0,0,2.3,3.5,2.9,1.57,2.35,-0.25,2.1,1.8,2.3,3.5,2.9,1.57,2.35,-0.25,2.04,1.86
N1,7/12/2019,PSV Eindhoven,For Sittard,5,0,H,3,0,H,28,4,10,0,13,0,0,0,1.11,9,17,1.28,3.6,-2.5,2,1.9,1.11,9,17,1.25,4,-2.25,1.95,1.95
N1,7/12/2019,VVV Venlo,FC Emmen,2,0,H,1,0,H,19,12,6,3,5,3,0,1,2.05,3.8,3.2,1.61,2.25,-0.25,1.87,2.03,2.1,3.8,3,1.72,2.07,-0.25,1.93,1.97
N1,7/12/2019,Zwolle,AZ Alkmaar,0,3,A,0,2,A,15,14,7,8,6,4,0,0,7,4.5,1.4,1.5,2.5,1.25,1.92,1.98,7,5.25,1.36,1.4,2.87,1.5,1.84,2.06
P1,7/12/2019,Maritimo,Santa Clara,2,2,D,1,1,D,12,6,7,2,11,4,0,0,2.5,3.2,2.9,2.4,1.53,0,1.8,2.1,2.5,3.2,2.87,2.4,1.53,0,1.77,2.02
P1,7/12/2019,Famalicao,Tondela,2,3,A,1,2,A,27,8,10,5,9,3,0,0,1.95,3.5,3.8,1.8,2,-0.5,2.01,1.89,1.9,3.5,4,1.85,1.95,-0.5,1.93,1.97
P1,7/12/2019,Aves,Sp Braga,1,0,H,1,0,H,6,13,1,2,3,13,0,0,6.5,4.75,1.45,1.72,2.07,1,2.05,1.75,8,5,1.33,1.65,2.2,1.25,2.07,1.83
T1,7/12/2019,Yeni Malatyaspor,Sivasspor,1,3,A,1,2,A,14,13,2,7,3,4,0,0,2.2,3.6,3,1.61,2.25,-0.25,1.98,1.88,2.3,3.6,2.75,1.6,2.3,0,1.83,2.02
T1,7/12/2019,Ankaragucu,Goztep,1,3,A,1,1,D,11,15,4,6,2,3,0,0,3.75,3.3,2,2.1,1.7,0.25,2.05,1.75,3.6,3.3,2.05,2.1,1.7,0.25,2.05,1.8
T1,7/12/2019,Galatasaray,Alanyaspor,1,0,H,1,0,H,7,21,4,5,6,13,0,0,1.85,3.8,3.75,1.95,1.85,-0.5,1.95,1.9,2.05,3.5,3.6,2.15,1.66,-0.25,1.72,2.07
G1,7/12/2019,PAOK,Xanthi,2,0,H,0,0,D,18,4,11,2,15,0,0,0,1.16,6.5,19,1.7,2.1,-2,1.9,1.9,1.14,7.5,17,1.72,2.07,-2,2.05,1.8
G1,7/12/2019,AEK,Panionios,5,0,H,2,0,H,14,7,7,4,10,4,0,0,1.28,5.5,10,1.85,1.95,-1.75,2.1,1.77,1.28,5,13,1.8,2,-1.5,1.93,1.93
G1,7/12/2019,Panetolikos,Olympiakos,0,3,A,0,3,A,10,11,5,6,3,4,0,0,10,4.75,1.33,1.8,2,1.5,1.9,1.95,11,4.75,1.33,1.8,2,1.5,1.75,2.05
E0,8/12/2019,Aston Villa,Leicester,1,4,A,1,2,A,15,23,2,8,8,5,0,0,4.33,3.8,1.8,1.61,2.3,0.75,1.83,2.1,4.75,4.2,1.65,1.53,2.5,1,1.72,2.07
E0,8/12/2019,Newcastle,Southampton,2,1,H,0,0,D,12,19,6,4,3,12,0,0,2.5,3.2,2.9,2.1,1.72,0,1.86,2.07,2.55,3.3,2.8,1.9,1.9,0,1.88,2.05
E0,8/12/2019,Norwich,Sheffield United,1,2,A,1,0,H,14,9,4,3,9,1,0,0,2.9,3.5,2.37,1.8,2,0.25,1.82,2.08,3.1,3.5,2.25,1.9,1.9,0.25,1.91,1.99
E0,8/12/2019,Brighton,Wolves,2,2,D,2,2,D,13,13,4,5,3,4,0,0,2.62,3.1,2.87,2.3,1.61,0,1.93,2,2.6,3.2,2.87,2.1,1.72,0,1.83,2.1
E1,8/12/2019,West Brom,Swansea,5,1,H,3,1,H,19,11,9,4,7,7,0,0,1.6,4.2,5.25,1.61,2.3,-1,2.02,1.77,1.57,4.33,5.25,1.66,2.2,-1,1.98,1.92
D1,8/12/2019,Union Berlin,FC Koln,2,0,H,1,0,H,11,14,5,4,3,5,0,0,2.15,3.5,3.3,1.8,2,-0.25,1.9,2.03,2.1,3.5,3.4,1.8,2,-0.25,1.86,2.07
D1,8/12/2019,Werder Bremen,Paderborn,0,1,A,0,0,D,12,18,3,5,13,6,0,0,1.53,4.5,5.75,1.33,3.4,-1,1.85,2.08,1.5,5,5.5,1.33,3.4,-1.25,2,1.8
D2,8/12/2019,Dresden,Sandhausen,1,1,D,1,1,D,15,18,7,7,5,4,0,0,2.55,3.4,2.62,1.85,1.95,0,1.9,1.95,2.9,3.4,2.37,2,1.8,0,2.05,1.8
D2,8/12/2019,Regensburg,St Pauli,1,0,H,1,0,H,14,11,3,3,7,7,0,1,2.37,3.6,2.75,1.7,2.1,-0.25,2.05,1.8,2.1,3.75,3.1,1.65,2.2,-0.25,1.88,1.98
D2,8/12/2019,Wehen,Darmstadt,0,0,D,0,0,D,15,14,2,6,5,5,0,1,2.8,3.3,2.45,1.75,2.05,0,2,1.85,3,3.4,2.3,1.7,2.1,0,2.05,1.8
SP1,8/12/2019,Eibar,Getafe,0,1,A,0,0,D,6,6,3,3,3,8,1,0,2.8,2.9,2.87,2.5,1.53,0,1.95,1.98,2.87,3,2.75,2.75,1.44,0,2,1.93
SP1,8/12/2019,Betis,Ath Bilbao,3,2,H,3,1,H,10,8,6,2,3,3,0,0,2.3,3.2,3.3,2.2,1.66,-0.25,2.04,1.89,2.3,3.25,3.25,2.2,1.66,-0.25,2.08,1.85
SP1,8/12/2019,Valladolid,Sociedad,0,0,D,0,0,D,4,16,2,2,1,4,0,0,3.2,3.2,2.37,2.3,1.61,0.25,1.93,2,3.2,3.2,2.35,2.3,1.61,0.25,1.84,2.09
SP1,8/12/2019,Leganes,Celta,3,2,H,2,0,H,15,9,8,4,3,5,0,1,2.37,3.1,3.3,2.5,1.53,-0.25,2.03,1.9,2.62,3.1,2.9,3.2,1.36,0,1.84,2.09
SP1,8/12/2019,Osasuna,Sevilla,1,1,D,1,1,D,10,13,1,4,2,6,1,0,3.4,3.3,2.2,1.9,1.9,0.25,2.02,1.91,3.3,3.4,2.2,1.9,1.9,0.25,2.03,1.9
SP2,8/12/2019,Girona,Lugo,3,1,H,1,0,H,13,12,4,5,11,4,0,1,1.45,4,7.5,2,1.8,-1,1.83,2.02,1.4,4.33,7.5,2,1.8,-1.25,2.02,1.83
SP2,8/12/2019,La Coruna,Zaragoza,1,3,A,0,2,A,14,17,6,10,3,9,0,0,2.37,3.25,3,2.05,1.75,-0.25,2.05,1.8,2.5,3.1,3.1,2.05,1.75,0,1.77,2.1
SP2,8/12/2019,Las Palmas,Numancia,3,1,H,2,0,H,13,9,4,4,3,7,0,0,2.1,3.2,3.6,2.1,1.7,-0.25,1.83,2.02,1.75,3.5,4.75,2.05,1.75,-0.5,1.83,2.02
SP2,8/12/2019,Cadiz,Elche,0,0,D,0,0,D,14,7,2,1,8,1,0,0,1.65,3.4,6,2.35,1.57,-0.75,1.95,1.9,1.72,3.3,5.25,2.5,1.5,-0.75,2.05,1.8
I1,8/12/2019,Lecce,Genoa,2,2,D,0,2,A,22,14,5,4,11,3,0,2,2.7,3.4,2.62,1.72,2.1,0,2.01,1.92,2.75,3.6,2.4,1.61,2.3,0.25,1.75,2.05
I1,8/12/2019,Sassuolo,Cagliari,2,2,D,2,0,H,9,4,3,3,8,4,0,0,2.37,3.5,2.9,1.72,2.1,-0.25,2.1,1.83,2.45,3.6,2.7,1.57,2.37,0,1.85,2.08
