Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,prediction,Hit?,odds,B365H,B365D,B365A,AHCh,AHh,AHCh_res,AHCh_odds,B365CAHH,B365CAHA,win%,AHCh_win
N1,8/11/2020,Feyenoord,Groningen,2,0,Feyenoord,Feyenoord,1,0.5700000000000001,1.57,3.8,6.0,-0.75,-1.0,Feyenoord,0.9299999999999999,1.93,1.97,0.4520019955811075,-0.75
N1,8/11/2020,Vitesse,FC Emmen,3,1,Vitesse,Vitesse,1,0.43999999999999995,1.44,4.2,7.5,-1.25,-1.25,Vitesse,0.46499999999999997,1.93,1.97,0.594505870300146,-1.25
N1,8/11/2020,Heerenveen,AZ Alkmaar,0,3,AZ Alkmaar,Heerenveen,0,-1,3.5,3.75,2.0,0.75,0.5,AZ Alkmaar,-1,1.9,2.0,0.5013222684703117,0.75
N1,8/11/2020,PSV Eindhoven,Willem II,3,0,PSV Eindhoven,PSV Eindhoven,1,0.3999999999999999,1.4,4.75,7.0,-1.5,-1.25,PSV Eindhoven,1.0,2.0,1.9,0.5770895511306914,-1.5
P1,8/11/2020,Farense,Boavista,3,1,Farense,Farense,1,1.5,2.5,3.1,2.9,0.0,0.0,Farense,0.8200000000000001,1.82,2.08,0.3825530399160658,0.0
P1,8/11/2020,Nacional,Gil Vicente,2,1,Nacional,Nacional,1,1.5499999999999998,2.55,3.0,2.9,0.0,0.0,Nacional,0.8200000000000001,1.82,2.08,0.43419248030279156,0.0
P1,8/11/2020,Porto,Portimonense,3,1,Porto,Porto,1,0.19999999999999996,1.2,6.5,13.0,-1.75,-1.75,Porto,0.495,1.99,1.91,0.5125775067694585,-1.75
P1,8/11/2020,Benfica,Sp Braga,2,3,Sp Braga,Benfica,0,-1,1.57,4.2,5.25,-1.0,-1.0,Sp Braga,-1,1.89,2.01,0.4284563405633021,-1.0
T1,8/11/2020,Ankaragucu,Karagumruk,2,2,Draw,Karagumruk,0,-1,2.8,3.3,2.4,0.25,0.0,Ankaragucu,-0.5,2.0,1.85,0.373861528513909,-0.25
T1,8/11/2020,Yeni Malatyaspor,Denizlispor,2,0,Yeni Malatyaspor,Yeni Malatyaspor,1,0.8999999999999999,1.9,3.4,3.5,-0.25,-0.25,Yeni Malatyaspor,0.8799999999999999,1.88,1.98,0.4194111510578047,-0.25
T1,8/11/2020,Buyuksehyr,Genclerbirligi,2,1,Buyuksehyr,Buyuksehyr,1,0.3999999999999999,1.4,4.75,7.0,-1.5,-1.25,Genclerbirligi,-1,1.95,1.9,0.44160427518068024,-1.5
T1,8/11/2020,Kayserispor,Hatayspor,0,1,Hatayspor,Kayserispor,0,-1,2.62,3.2,2.55,0.0,0.0,Hatayspor,-1,2.0,1.85,0.3722907238769275,0.0
T1,8/11/2020,Sivasspor,Galatasaray,1,2,Galatasaray,Sivasspor,0,-1,2.7,3.3,2.37,0.0,0.0,Galatasaray,-1,1.98,1.88,0.35321329049121913,0.0
G1,8/11/2020,OFI Crete,Olympiakos,0,2,Olympiakos,Olympiakos,1,0.33000000000000007,8.0,5.25,1.33,1.5,1.5,Olympiakos,0.98,1.88,1.98,0.4440132194696222,-1.5
G1,8/11/2020,Apollon,PAOK,1,3,PAOK,PAOK,1,0.3999999999999999,7.0,4.75,1.4,1.0,1.25,PAOK,0.7,2.1,1.7,0.3789262591903829,-1.0
D2,9/11/2020,Holstein Kiel,Hamburg,1,1,Draw,Holstein Kiel,0,-1,2.9,3.5,2.25,0.5,0.25,Holstein Kiel,0.9299999999999999,1.93,1.93,0.38033481630306226,0.5
SP2,9/11/2020,Girona,Las Palmas,1,1,Draw,Girona,0,-1,2.25,3.1,3.4,-0.25,-0.25,Las Palmas,-0.5,1.88,1.98,0.42777893892358937,-0.25
EC,10/11/2020,Boreham Wood,Dag and Red,0,1,Dag and Red,Boreham Wood,0,-1,1.65,3.5,4.75,-0.75,-0.75,Dag and Red,-1,1.85,1.95,0.4822502865414724,-0.75
EC,10/11/2020,Halifax,Wealdstone,0,1,Wealdstone,Halifax,0,-1,2.0,3.4,3.3,-0.25,-0.25,Wealdstone,-1,1.77,2.02,0.4373804293823182,-0.25
EC,11/11/2020,Altrincham,Solihull,0,2,Solihull,Altrincham,0,-1,3.6,3.4,1.9,0.5,0.5,Solihull,-1,1.95,1.85,0.363830622582187,0.5
E3,13/11/2020,Bolton,Salford,2,0,Bolton,Salford,0,-1,3.8,3.6,1.95,0.25,0.5,Bolton,-1,2.05,1.8,0.4254019197754381,-0.25
SP2,13/11/2020,Zaragoza,Oviedo,1,2,Oviedo,Zaragoza,0,-1,3.25,2.8,2.45,0.0,0.0,Oviedo,-1,2.13,1.75,0.35255479104802967,0.0
E2,14/11/2020,Bristol Rvs,Fleetwood Town,1,4,Fleetwood Town,Fleetwood Town,1,1.5499999999999998,2.75,3.4,2.55,0.25,0.0,Fleetwood Town,0.9299999999999999,1.93,1.93,0.357380942593198,-0.25
E2,14/11/2020,Crewe,Peterboro,2,0,Crewe,Peterboro,0,-1,3.4,3.4,2.15,0.25,0.25,Crewe,-1,1.85,2.0,0.40283854216223935,-0.25
E2,14/11/2020,Hull,Burton,2,0,Hull,Hull,1,0.3600000000000001,1.36,4.75,9.0,-1.0,-1.25,Hull,0.8799999999999999,1.88,1.98,0.5627204776300303,-1.0
E2,14/11/2020,Northampton,Accrington,0,1,Accrington,Accrington,1,1.75,2.7,3.25,2.75,0.0,0.0,Accrington,0.95,1.9,1.95,0.39206076674973295,-0.0
E2,14/11/2020,Shrewsbury,Swindon,3,3,Draw,Shrewsbury,0,-1,2.1,3.3,3.75,-0.25,-0.25,Swindon,-0.5,1.93,1.93,0.42356284828170804,-0.25
E2,14/11/2020,Sunderland,Milton Keynes Dons,1,2,Milton Keynes Dons,Sunderland,0,-1,1.7,3.7,5.0,-0.75,-0.75,Milton Keynes Dons,-1,1.98,1.88,0.49224510589921383,-0.75
E3,14/11/2020,Bradford,Exeter,2,2,Draw,Exeter,0,-1,2.62,3.5,2.6,0.0,0.0,Draw,0,2.05,1.8,0.3573883248533929,-0.0
E3,14/11/2020,Cambridge,Barrow,1,1,Draw,Cambridge,0,-1,2.1,3.5,3.5,-0.25,-0.25,Barrow,-0.5,1.93,1.93,0.5471847210726604,-0.25
E3,14/11/2020,Carlisle,Cheltenham,1,2,Cheltenham,Carlisle,0,-1,2.4,3.25,3.1,0.0,-0.25,Cheltenham,-1,1.8,2.05,0.39444977524525815,0.0
E3,14/11/2020,Colchester,Leyton Orient,2,1,Colchester,Colchester,1,1.5,2.5,3.6,2.7,0.0,0.0,Colchester,0.8,1.8,2.05,0.4259570875379073,0.0
E3,14/11/2020,Forest Green,Mansfield,1,2,Mansfield,Forest Green,0,-1,1.95,3.5,4.0,-0.5,-0.5,Mansfield,-1,1.95,1.9,0.510294119095632,-0.5
E3,14/11/2020,Harrogate,Crawley Town,1,1,Draw,Harrogate,0,-1,2.05,3.6,3.6,-0.25,-0.25,Crawley Town,-0.5,1.88,1.98,0.3870729236632511,-0.25
E3,14/11/2020,Morecambe,Stevenage,1,1,Draw,Morecambe,0,-1,2.4,3.3,3.1,0.0,-0.25,Draw,0,1.8,2.05,0.42884746148565694,0.0
E3,14/11/2020,Oldham,Scunthorpe,0,2,Scunthorpe,Oldham,0,-1,2.05,3.5,3.75,-0.25,-0.5,Scunthorpe,-1,1.9,1.95,0.4954322002266101,-0.25
E3,14/11/2020,Port Vale,Tranmere,3,4,Tranmere,Port Vale,0,-1,2.05,3.2,4.0,-0.5,-0.25,Tranmere,-1,1.98,1.88,0.4781611667467423,-0.5
E3,14/11/2020,Walsall,Southend,0,1,Southend,Walsall,0,-1,1.45,4.33,7.5,-1.0,-1.0,Southend,-1,1.95,1.9,0.6171933794062602,-1.0
EC,14/11/2020,Altrincham,Aldershot,1,2,Aldershot,Altrincham,0,-1,3.25,3.5,2.1,0.25,0.25,Aldershot,-0.5,1.98,1.83,0.3796151142497478,0.25
EC,14/11/2020,Barnet,Bromley,1,3,Bromley,Barnet,0,-1,3.2,3.4,2.2,0.25,0.25,Bromley,-1,1.8,2.0,0.4080407068407891,0.25
EC,14/11/2020,Chesterfield,Maidenhead,1,2,Maidenhead,Chesterfield,0,-1,2.15,3.6,3.1,-0.25,-0.25,Maidenhead,-1,1.9,1.9,0.45850454162032706,-0.25
EC,14/11/2020,Sutton,King?™s Lynn,5,1,Sutton,Sutton,1,0.6100000000000001,1.61,4.0,5.25,-0.75,-1.0,Sutton,0.77,1.77,2.02,0.5566412144893567,-0.75
EC,14/11/2020,Torquay,Boreham Wood,1,1,Draw,Torquay,0,-1,2.0,3.4,3.3,-0.25,-0.25,Boreham Wood,-0.5,1.93,1.88,0.4936044621217827,-0.25
EC,14/11/2020,Woking,Yeovil,1,1,Draw,Woking,0,-1,2.7,3.4,2.5,0.0,0.0,Draw,0,2.02,1.77,0.4375370394802059,0.0
SP2,14/11/2020,Fuenlabrada,Espanol,1,1,Draw,Espanol,0,-1,4.2,2.9,2.05,0.25,0.25,Fuenlabrada,-0.5,2.1,1.77,0.4066515975757382,-0.25
SP2,14/11/2020,Almeria,Mirandes,2,1,Almeria,Almeria,1,0.95,1.95,3.0,4.5,-0.5,-0.5,Almeria,1.02,2.02,1.83,0.41364549812879964,-0.5
SP2,14/11/2020,Girona,Mallorca,0,1,Mallorca,Mallorca,1,2.1,2.6,2.8,3.1,0.0,0.0,Mallorca,0.73,2.08,1.73,0.37149756196976164,-0.0
SP2,14/11/2020,Lugo,Albacete,1,0,Lugo,Lugo,1,1.25,2.25,3.2,3.3,-0.25,-0.25,Lugo,0.46499999999999997,1.93,1.93,0.4626704185235642,-0.25
I2,14/11/2020,Virtus Entella,Venezia,0,2,Venezia,Venezia,1,1.7999999999999998,2.6,3.1,2.8,0.25,0.0,Venezia,0.8999999999999999,1.95,1.9,0.35832099749165147,-0.25
SP2,15/11/2020,Leganes,Alcorcon,1,0,Leganes,Leganes,1,0.6000000000000001,1.6,3.5,6.5,-0.5,-0.75,Leganes,0.8500000000000001,1.85,2.0,0.4898379015059133,-0.5
SP2,15/11/2020,Ponferradina,Malaga,1,1,Draw,Ponferradina,0,-1,2.3,2.75,3.8,-0.25,-0.25,Malaga,-0.5,1.98,1.88,0.4113253917669106,-0.25
SP2,15/11/2020,Castellon,Cartagena,2,1,Castellon,Cartagena,0,-1,2.87,2.8,2.87,0.0,0.0,Castellon,-1,1.98,1.88,0.38417816780636366,-0.0
SP2,15/11/2020,Logrones,Sabadell,1,0,Logrones,Logrones,1,1.15,2.15,3.1,3.6,-0.25,-0.25,Logrones,0.44999999999999996,1.9,1.95,0.4690120479845793,-0.25
SP2,15/11/2020,Las Palmas,Tenerife,1,0,Las Palmas,Las Palmas,1,1.5499999999999998,2.55,2.87,3.1,0.0,0.0,Las Palmas,0.95,1.95,1.9,0.40809490352441535,0.0
E2,16/11/2020,Plymouth,Portsmouth,2,2,Draw,Plymouth,0,-1,3.75,3.5,2.0,0.25,0.5,Plymouth,0.5249999999999999,2.05,1.75,0.3735009683079356,0.25
SP2,16/11/2020,Sp Gijon,Vallecano,1,1,Draw,Sp Gijon,0,-1,2.25,3.2,3.3,0.0,-0.25,Draw,0,1.9,1.95,0.41751855078496314,0.0
E2,17/11/2020,Oxford,Crewe,0,2,Crewe,Crewe,1,1.9,2.37,3.4,2.9,-0.25,-0.25,Crewe,0.8300000000000001,2.02,1.83,0.35381962201423045,0.25
E2,17/11/2020,Swindon,Accrington,0,3,Accrington,Accrington,1,1.87,2.4,3.4,2.87,0.0,-0.25,Accrington,1.0499999999999998,1.8,2.05,0.3706139795710888,-0.0
E3,17/11/2020,Port Vale,Scunthorpe,0,1,Scunthorpe,Port Vale,0,-1,1.75,3.6,5.0,-0.75,-0.75,Scunthorpe,-1,2.0,1.85,0.5302020553356831,-0.75
EC,17/11/2020,Hartlepool,Wrexham,0,1,Wrexham,Hartlepool,0,-1,2.62,3.4,2.62,0.0,0.0,Wrexham,-1,1.8,2.0,0.433154979808568,0.0
EC,17/11/2020,Sutton,Dag and Red,1,1,Draw,Sutton,0,-1,1.66,4.0,4.75,-0.75,-0.75,Dag and Red,-0.5,1.95,1.85,0.5079868266843368,-0.75
EC,17/11/2020,Aldershot,Maidenhead,0,0,Draw,Aldershot,0,-1,1.9,4.0,3.6,-0.25,-0.5,Maidenhead,-0.5,1.75,2.05,0.45196611951055954,-0.25
EC,17/11/2020,Altrincham,Chesterfield,3,2,Altrincham,Altrincham,1,1.87,2.87,3.5,2.3,0.25,0.25,Altrincham,0.75,1.75,2.05,0.3806980215434785,0.25
EC,17/11/2020,Barnet,King?™s Lynn,0,2,King?™s Lynn,Barnet,0,-1,2.25,3.4,3.1,-0.25,-0.25,King?™s Lynn,-1,1.93,1.88,0.5018527662415739,-0.25
EC,17/11/2020,Bromley,Boreham Wood,1,1,Draw,Bromley,0,-1,2.8,3.4,2.45,0.0,0.0,Draw,0,2.05,1.75,0.4154940214854876,0.0
EC,17/11/2020,Dover Athletic,Woking,1,5,Woking,Woking,1,1.0,3.5,3.75,2.0,0.5,0.25,Woking,0.98,1.83,1.98,0.3687015763360192,-0.5
EC,17/11/2020,Eastleigh,Wealdstone,2,0,Eastleigh,Eastleigh,1,0.75,1.75,4.0,4.2,-0.5,-0.5,Eastleigh,0.8799999999999999,1.88,1.93,0.4387647738506191,-0.5
EC,17/11/2020,Halifax,Notts County,1,1,Draw,Halifax,0,-1,3.4,3.6,2.0,0.25,0.25,Halifax,0.51,2.02,1.77,0.3962583638908099,0.25
E1,20/11/2020,Coventry,Birmingham,0,0,Draw,Coventry,0,-1,2.9,3.2,2.55,0.0,0.0,Draw,0,2.09,1.81,0.36764030495646605,0.0
E3,20/11/2020,Mansfield,Colchester,1,1,Draw,Colchester,0,-1,2.37,3.5,2.87,-0.25,-0.25,Colchester,0.44999999999999996,1.95,1.9,0.38034238185130675,0.25
SC1,20/11/2020,Dunfermline,Hearts,2,1,Dunfermline,Dunfermline,1,4.25,5.25,3.8,1.65,0.75,0.75,Dunfermline,0.9299999999999999,1.93,1.93,0.43110594613494496,0.75
SP1,20/11/2020,Osasuna,Huesca,1,1,Draw,Osasuna,0,-1,2.4,3.0,3.25,-0.25,-0.25,Huesca,-0.5,2.11,1.82,0.47030681007236835,-0.25
SP2,20/11/2020,Alcorcon,Lugo,1,0,Alcorcon,Lugo,0,-1,2.7,2.75,3.0,0.0,0.0,Alcorcon,-1,1.8,2.05,0.3870123890934333,-0.0
SP2,20/11/2020,Espanol,Girona,1,2,Girona,Espanol,0,-1,1.55,3.6,7.0,-0.75,-1.0,Girona,-1,1.77,2.1,0.5300101091921329,-0.75
I2,20/11/2020,Frosinone,Cosenza,0,2,Cosenza,Frosinone,0,-1,1.57,3.75,6.0,-0.75,-1.0,Cosenza,-1,1.88,1.98,0.4444102369865888,-0.75
F1,20/11/2020,Rennes,Bordeaux,0,1,Bordeaux,Rennes,0,-1,1.75,3.6,4.75,-0.5,-0.75,Bordeaux,-1,2.1,1.83,0.4620570673289254,-0.5
F1,20/11/2020,Monaco,Paris SG,3,2,Monaco,Paris SG,0,-1,5.25,4.75,1.5,1.0,1.0,Monaco,-1,2.05,1.75,0.4742274029203613,-1.0
E0,21/11/2020,Newcastle,Chelsea,0,2,Chelsea,Chelsea,1,0.44999999999999996,6.5,4.75,1.45,1.25,1.0,Chelsea,0.5049999999999999,1.92,2.01,0.4083284462988931,-1.25
E0,21/11/2020,Aston Villa,Brighton,1,2,Brighton,Aston Villa,0,-1,2.15,3.6,3.2,-0.25,-0.25,Brighton,-1,2.04,1.89,0.5099967523429024,-0.25
E0,21/11/2020,Tottenham,Man City,2,0,Tottenham,Tottenham,1,3.0,4.0,4.0,1.8,0.75,0.75,Tottenham,0.8799999999999999,1.88,2.05,0.4258884980128714,0.75
E0,21/11/2020,Man United,West Brom,1,0,Man United,Man United,1,0.30000000000000004,1.3,5.5,9.5,-1.5,-1.5,West Brom,-1,1.98,1.95,0.5226247363270344,-1.5
E1,21/11/2020,Bournemouth,Reading,4,2,Bournemouth,Bournemouth,1,0.7,1.7,3.8,5.0,-0.5,-0.75,Bournemouth,0.75,1.75,2.05,0.4427408371924775,-0.5
E1,21/11/2020,Barnsley,Nott'm Forest,2,0,Barnsley,Barnsley,1,1.5499999999999998,2.55,3.25,2.87,0.0,0.0,Barnsley,0.8600000000000001,1.86,2.04,0.43738859880980513,0.0
E1,21/11/2020,Bristol City,Derby,1,0,Bristol City,Bristol City,1,1.15,2.15,3.4,3.4,-0.25,-0.25,Bristol City,0.5149999999999999,2.03,1.87,0.5518801111642001,-0.25
E1,21/11/2020,Luton,Blackburn,1,1,Draw,Luton,0,-1,3.4,3.5,2.1,0.5,0.25,Luton,0.8700000000000001,1.87,2.03,0.36117791691635165,0.5
E1,21/11/2020,Middlesbrough,Norwich,0,1,Norwich,Middlesbrough,0,-1,2.87,3.25,2.55,0.0,0.0,Norwich,-1,2.0,1.9,0.3914044553477698,0.0
E1,21/11/2020,Millwall,Cardiff,1,1,Draw,Millwall,0,-1,2.5,3.1,3.0,0.0,0.0,Draw,0,1.83,2.07,0.40584769380251623,0.0
E1,21/11/2020,Preston,Sheffield Weds,1,0,Preston,Preston,1,1.35,2.35,3.2,3.2,-0.25,-0.25,Preston,0.565,2.13,1.78,0.4482247047437603,-0.25
E1,21/11/2020,QPR,Watford,1,1,Draw,Watford,0,-1,3.6,3.3,2.1,0.5,0.25,QPR,-1,1.98,1.92,0.3598432042733605,-0.5
E1,21/11/2020,Stoke,Huddersfield,4,3,Stoke,Stoke,1,1.0,2.0,3.3,4.0,-0.5,-0.5,Stoke,0.9299999999999999,1.93,1.97,0.4654491820152424,-0.5
E1,21/11/2020,Swansea,Rotherham,1,0,Swansea,Swansea,1,0.7,1.7,3.7,5.25,-0.75,-0.75,Swansea,0.5149999999999999,2.03,1.87,0.4917124273766252,-0.75
E1,21/11/2020,Wycombe,Brentford,0,0,Draw,Brentford,0,-1,7.0,4.2,1.5,1.0,1.0,Wycombe,-1,1.97,1.93,0.4454726299255266,-1.0
E2,21/11/2020,Gillingham,Charlton,1,1,Draw,Charlton,0,-1,3.5,3.4,2.1,0.25,0.25,Gillingham,-0.5,2.05,1.8,0.42586387126124536,-0.25
E2,21/11/2020,Accrington,Lincoln,0,0,Draw,Accrington,0,-1,2.87,3.4,2.45,0.0,0.25,Draw,0,2.1,1.77,0.3879411855101235,0.0
E2,21/11/2020,Burton,Northampton,1,3,Northampton,Burton,0,-1,2.3,3.6,3.0,-0.25,-0.25,Northampton,-1,1.8,2.05,0.473776578915164,-0.25
E2,21/11/2020,Doncaster,Sunderland,1,1,Draw,Doncaster,0,-1,2.9,3.3,2.45,0.25,0.0,Doncaster,0.4,1.8,2.05,0.4033869188935704,0.25
E2,21/11/2020,Fleetwood Town,Plymouth,5,1,Fleetwood Town,Fleetwood Town,1,1.15,2.15,3.4,3.4,-0.25,-0.25,Fleetwood Town,0.95,1.95,1.9,0.45982293839192856,-0.25
E2,21/11/2020,Ipswich,Shrewsbury,2,1,Ipswich,Ipswich,1,0.8300000000000001,1.83,3.6,4.33,-0.25,-0.5,Ipswich,0.42500000000000004,1.85,2.0,0.5450292485451587,-0.25
E2,21/11/2020,Milton Keynes Dons,Hull,1,3,Hull,Hull,1,1.4500000000000002,2.87,3.4,2.45,0.0,0.0,Hull,0.8500000000000001,2.0,1.85,0.37490568735482016,-0.0
E2,21/11/2020,Peterboro,Blackpool,1,2,Blackpool,Peterboro,0,-1,1.9,3.8,3.8,-0.25,-0.5,Blackpool,-1,1.9,1.95,0.5109783498237266,-0.25
E2,21/11/2020,Portsmouth,Crewe,4,1,Portsmouth,Portsmouth,1,0.72,1.72,3.8,4.75,-0.25,-0.75,Portsmouth,0.8500000000000001,1.85,2.0,0.42451156082424113,-0.25
E2,21/11/2020,Rochdale,AFC Wimbledon,0,1,AFC Wimbledon,Rochdale,0,-1,2.05,3.6,3.5,0.0,-0.25,AFC Wimbledon,-1,1.8,2.05,0.3621627681515045,0.0
E2,21/11/2020,Swindon,Bristol Rvs,1,0,Swindon,Swindon,1,1.2999999999999998,2.3,3.4,3.1,-0.25,-0.25,Swindon,0.5,2.0,1.85,0.4134753640625164,-0.25
E2,21/11/2020,Wigan,Oxford,1,2,Oxford,Wigan,0,-1,3.6,3.5,2.05,0.5,0.25,Oxford,-1,1.9,1.95,0.4186819891676524,0.5
E3,21/11/2020,Crawley Town,Carlisle,0,3,Carlisle,Crawley Town,0,-1,2.75,3.4,2.55,0.25,0.0,Carlisle,-1,1.8,2.05,0.4418918818456395,0.25
E3,21/11/2020,Barrow,Forest Green,2,2,Draw,Barrow,0,-1,3.2,3.4,2.25,0.25,0.25,Barrow,0.43999999999999995,1.88,1.98,0.3655310880854525,0.25
E3,21/11/2020,Cheltenham,Walsall,3,0,Cheltenham,Cheltenham,1,0.8,1.8,3.6,4.5,-0.5,-0.5,Cheltenham,1.0499999999999998,2.05,1.8,0.47426041949011516,-0.5
E3,21/11/2020,Exeter,Oldham,1,2,Oldham,Exeter,0,-1,1.7,4.0,4.75,-0.75,-0.75,Oldham,-1,1.88,1.98,0.5641287547649204,-0.75
E3,21/11/2020,Leyton Orient,Harrogate,3,0,Leyton Orient,Leyton Orient,1,1.7999999999999998,2.8,3.3,2.6,0.0,0.0,Leyton Orient,1.0499999999999998,2.05,1.8,0.42464217087241746,0.0
E3,21/11/2020,Newport County,Port Vale,1,0,Newport County,Newport County,1,1.0,2.0,3.4,3.9,-0.5,-0.25,Newport County,0.98,1.98,1.88,0.4757462012334579,-0.5
E3,21/11/2020,Salford,Bradford,3,0,Salford,Salford,1,1.0,2.0,3.5,3.75,-0.25,-0.5,Salford,0.8500000000000001,1.85,2.0,0.4650510514591139,-0.25
E3,21/11/2020,Scunthorpe,Morecambe,1,1,Draw,Scunthorpe,0,-1,2.6,3.5,2.62,0.0,0.0,Draw,0,1.98,1.88,0.41958305996465184,0.0
E3,21/11/2020,Stevenage,Bolton,1,2,Bolton,Stevenage,0,-1,2.62,3.3,2.7,0.0,0.0,Bolton,-1,2.05,1.8,0.399796899690906,0.0
E3,21/11/2020,Tranmere,Grimsby,5,0,Tranmere,Tranmere,1,1.1,2.1,3.4,3.6,-0.25,-0.25,Tranmere,0.8300000000000001,1.83,2.02,0.38680979832099427,-0.25
EC,21/11/2020,Boreham Wood,Altrincham,0,1,Altrincham,Boreham Wood,0,-1,1.61,3.8,5.5,-0.75,-0.75,Altrincham,-1,1.75,2.05,0.4557628220042975,-0.75
EC,21/11/2020,Chesterfield,Notts County,2,3,Notts County,Chesterfield,0,-1,3.3,3.4,2.0,0.5,0.5,Notts County,-1,1.9,1.9,0.399177552498001,0.5
EC,21/11/2020,Halifax,Torquay,1,2,Torquay,Torquay,1,1.15,2.8,3.6,2.15,0.25,0.25,Torquay,0.42500000000000004,1.95,1.85,0.38319892542478123,-0.25
EC,21/11/2020,King?™s Lynn,Dover Athletic,2,0,King?™s Lynn,King?™s Lynn,1,0.8300000000000001,1.83,3.75,3.6,-0.5,-0.5,King?™s Lynn,0.8500000000000001,1.85,1.95,0.5169687674735443,-0.5
EC,21/11/2020,Maidenhead,Bromley,2,2,Draw,Maidenhead,0,-1,2.9,3.6,2.1,0.25,0.25,Maidenhead,0.475,1.95,1.85,0.40824582736874215,0.25
EC,21/11/2020,Woking,Barnet,4,1,Woking,Woking,1,1.1,2.1,3.4,3.1,-0.25,-0.25,Woking,0.8,1.8,2.0,0.49481413557919,-0.25
EC,21/11/2020,Wrexham,Aldershot,1,0,Wrexham,Wrexham,1,0.8,1.8,3.6,3.75,-0.25,-0.5,Wrexham,0.4,1.8,2.0,0.39977346484396825,-0.25
EC,21/11/2020,Yeovil,Hartlepool,1,3,Hartlepool,Yeovil,0,-1,2.45,3.6,2.5,-0.25,0.0,Hartlepool,-1,2.0,1.8,0.38739513058118824,-0.25
EC,21/11/2020,Wealdstone,Sutton,3,3,Draw,Sutton,0,-1,3.6,3.5,1.85,0.75,0.5,Wealdstone,-0.5,1.83,1.98,0.37312946229833605,-0.75
SC0,21/11/2020,Dundee United,Hamilton,2,1,Dundee United,Dundee United,1,0.7,1.7,3.9,4.5,-0.5,-0.75,Dundee United,0.8799999999999999,1.88,1.98,0.4634059952711009,-0.5
SC0,21/11/2020,Hibernian,Celtic,2,2,Draw,Celtic,0,-1,6.5,4.33,1.5,1.25,1.0,Hibernian,-1,1.83,2.02,0.4055726672095038,-1.25
SC0,21/11/2020,Kilmarnock,Ross County,3,1,Kilmarnock,Kilmarnock,1,0.75,1.75,3.5,4.75,-0.5,-0.75,Kilmarnock,0.8999999999999999,1.9,1.95,0.5194004827989334,-0.5
SC0,21/11/2020,Livingston,St Mirren,0,1,St Mirren,Livingston,0,-1,1,1,1,-0.5,-0.75,St Mirren,-1,1.95,1.9,0.4453947359818251,-0.5
SC0,21/11/2020,St Johnstone,Motherwell,1,1,Draw,Motherwell,0,-1,2.3,3.2,3.2,-0.25,-0.25,Motherwell,0.475,1.9,1.95,0.34996368473506057,0.25
SC1,21/11/2020,Arbroath,Morton,0,0,Draw,Arbroath,0,-1,2.3,3.6,2.8,-0.25,-0.25,Morton,-0.5,2.0,1.85,0.3913043534262495,-0.25
SC1,21/11/2020,Ayr,Dundee,2,0,Ayr,Ayr,1,1.7999999999999998,2.8,3.6,2.3,0.0,0.25,Ayr,1.02,2.02,1.83,0.4296267715974089,0.0
SC1,21/11/2020,Inverness C,Raith Rvs,2,0,Inverness C,Raith Rvs,0,-1,2.45,3.5,2.7,-0.25,0.0,Inverness C,-1,1.98,1.88,0.39741182416560505,0.25
SC1,21/11/2020,Queen of Sth,Alloa,2,0,Queen of Sth,Queen of Sth,1,1.1,2.1,3.5,3.0,-0.25,-0.25,Queen of Sth,0.8,1.8,2.05,0.4440702551024073,-0.25
SC2,21/11/2020,Clyde,Montrose,3,2,Clyde,Clyde,1,1.2999999999999998,2.3,3.75,2.6,0.0,0.0,Clyde,1.02,2.02,1.83,0.36899922082298137,0.0
SC2,21/11/2020,Falkirk,Cove Rangers,1,0,Falkirk,Falkirk,1,1.1,2.1,3.6,2.9,-0.25,-0.25,Falkirk,0.5,2.0,1.85,0.36824972892819635,-0.25
SC2,21/11/2020,Forfar,Airdrie Utd,1,3,Airdrie Utd,Forfar,0,-1,3.6,3.8,1.8,0.5,0.5,Airdrie Utd,-1,1.95,1.9,0.36190378101629467,0.5
SC2,21/11/2020,Partick,East Fife,2,0,Partick,Partick,1,0.53,1.53,4.2,4.75,-1.0,-0.75,Partick,0.9299999999999999,1.93,1.93,0.44286539607975894,-1.0
SC2,21/11/2020,Peterhead,Dumbarton,1,0,Peterhead,Peterhead,1,1.1,2.1,3.5,2.9,-0.25,-0.25,Peterhead,0.385,1.77,2.02,0.3584122149261602,-0.25
SC3,21/11/2020,Edinburgh City,Stranraer,0,1,Stranraer,Edinburgh City,0,-1,1.9,3.8,3.2,-0.5,-0.5,Stranraer,-1,1.95,1.9,0.42470614364056314,-0.5
SC3,21/11/2020,Queens Park,Brechin,3,0,Queens Park,Queens Park,1,0.19999999999999996,1.2,6.0,10.0,-2.5,-2.0,Queens Park,0.95,1.95,1.9,0.534731164309416,-2.5
SC3,21/11/2020,Stenhousemuir,Annan Athletic,1,2,Annan Athletic,Stenhousemuir,0,-1,2.1,3.5,2.9,-0.5,-0.25,Annan Athletic,-1,1.9,1.95,0.4544727528851159,-0.5
SC3,21/11/2020,Stirling,Elgin,1,2,Elgin,Stirling,0,-1,2.7,3.4,2.5,0.0,0.0,Elgin,-1,1.85,2.0,0.4319950500734214,0.0
