Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,prediction,Hit?,odds,B365H,B365D,B365A,AHCh,AHCh_res,AHCh_odds,B365CAHH,B365CAHA,win%,AHCh_win
I2,21/1/2022,Parma,Frosinone,0,1,Frosinone,Frosinone,1,1.7000000000000002,2.45,3.2,2.7,-0.25,Frosinone,0.8500000000000001,2.0,1.85,0.5142693206448137,0.25
F1,21/1/2022,Lyon,St Etienne,1,0,Lyon,Lyon,1,0.3600000000000001,1.36,5.25,8.0,-1.25,St Etienne,-0.5,1.93,1.97,0.6648516206376394,-1.25
B1,21/1/2022,Oostende,Antwerp,1,2,Antwerp,Antwerp,1,0.8999999999999999,3.75,3.75,1.9,0.75,Antwerp,0.475,1.9,1.95,0.8301256129400584,-0.75
P1,21/1/2022,Arouca,Benfica,0,2,Benfica,Benfica,1,0.28,10.0,5.25,1.28,1.75,Benfica,0.54,1.73,2.08,0.905559007163102,-1.75
P1,21/1/2022,Pacos Ferreira,Boavista,1,1,Draw,Draw,1,2.0,2.45,3.0,3.1,0.0,Draw,0,1.75,2.05,0.32931025811975256,-0.0
E0,22/1/2022,Everton,Aston Villa,0,1,Aston Villa,Aston Villa,1,1.62,2.75,3.25,2.62,0.0,Aston Villa,0.99,1.94,1.99,0.6011638341368633,-0.0
E0,22/1/2022,Brentford,Wolves,1,2,Wolves,Wolves,1,1.6,3.2,2.8,2.6,-0.25,Wolves,0.8400000000000001,2.09,1.84,0.6473859292527345,0.25
E0,22/1/2022,Leeds,Newcastle,0,1,Newcastle,Leeds,0,-1,2.0,3.5,3.75,-0.5,Newcastle,-1,1.83,2.1,0.6274209574143985,-0.5
E0,22/1/2022,Man United,West Ham,1,0,Man United,Man United,1,0.8500000000000001,1.85,3.8,4.0,-0.25,Man United,0.42500000000000004,1.85,2.08,0.42342356482016424,-0.25
E0,22/1/2022,Southampton,Man City,1,1,Draw,Man City,0,-1,10.0,6.5,1.25,1.5,Southampton,-1,2.06,1.87,0.8728012636875037,-1.5
E1,22/1/2022,Bristol City,Cardiff,3,2,Bristol City,Bristol City,1,1.5,2.5,3.25,2.9,0.0,Bristol City,0.98,1.98,1.92,0.48777010242124086,0.0
E1,22/1/2022,Nott'm Forest,Derby,2,1,Nott'm Forest,Derby,0,-1,1.95,3.2,4.5,-0.5,Nott'm Forest,-1,1.93,1.97,0.39479657231634824,0.5
E1,22/1/2022,Birmingham,Barnsley,2,1,Birmingham,Birmingham,1,0.8,1.8,3.5,4.75,-0.5,Birmingham,1.08,2.08,1.82,0.460424318207869,-0.5
E1,22/1/2022,Blackpool,Millwall,1,0,Blackpool,Blackpool,1,1.37,2.37,3.25,3.1,-0.25,Blackpool,0.5449999999999999,2.09,1.81,0.36063128137588996,-0.25
E1,22/1/2022,Bournemouth,Hull,0,1,Hull,Bournemouth,0,-1,1.57,4.0,6.0,-1.0,Hull,-1,1.81,2.09,0.5264876007175511,-1.0
E1,22/1/2022,Coventry,QPR,1,2,QPR,QPR,1,2.1,2.37,3.3,3.1,-0.5,QPR,1.0899999999999999,1.81,2.09,0.46144035840585984,0.5
E1,22/1/2022,Reading,Huddersfield,3,4,Huddersfield,Huddersfield,1,1.4500000000000002,3.0,3.25,2.45,0.25,Huddersfield,0.5249999999999999,1.75,2.05,0.5879463772450285,-0.25
E1,22/1/2022,Sheffield United,Luton,2,0,Sheffield United,Luton,0,-1,1.85,3.5,4.5,-0.5,Sheffield United,-1,1.94,1.96,0.4667497971063532,0.5
E1,22/1/2022,Stoke,Fulham,2,3,Fulham,Fulham,1,0.8999999999999999,4.33,3.4,1.9,0.5,Fulham,0.8999999999999999,2.0,1.9,0.5508418675050644,-0.5
E1,22/1/2022,Swansea,Preston,1,0,Swansea,Preston,0,-1,2.15,3.3,3.5,-0.25,Swansea,-0.5,1.86,2.04,0.4580589525962826,0.25
E1,22/1/2022,West Brom,Peterboro,3,0,West Brom,West Brom,1,0.3600000000000001,1.36,4.5,11.0,-1.25,West Brom,0.9299999999999999,1.93,1.97,0.4308858584123885,-1.25
E2,22/1/2022,Burton,AFC Wimbledon,1,1,Draw,Burton,0,-1,2.1,3.4,3.6,-0.5,AFC Wimbledon,-1,2.1,1.77,0.5214856928439018,-0.5
E2,22/1/2022,Cambridge,Crewe,1,0,Cambridge,Cambridge,1,0.95,1.95,3.5,4.0,-0.5,Cambridge,1.0,2.0,1.85,0.6488572227601316,-0.5
E2,22/1/2022,Charlton,Fleetwood Town,2,0,Charlton,Charlton,1,0.75,1.75,3.75,4.75,-0.75,Charlton,1.0,2.0,1.85,0.38177975831252875,-0.75
E2,22/1/2022,Ipswich,Accrington,2,1,Ipswich,Draw,0,-1,1.75,3.75,4.75,-0.75,Ipswich,0,1.83,2.02,0.28834822028415713,0.75
E2,22/1/2022,Milton Keynes Dons,Doncaster,0,1,Doncaster,Milton Keynes Dons,0,-1,1.4,4.5,9.0,-1.25,Doncaster,-1,1.83,2.02,0.7671009440567953,-1.25
E2,22/1/2022,Morecambe,Wycombe,3,2,Morecambe,Wycombe,0,-1,4.2,3.75,1.85,0.25,Morecambe,-1,1.95,1.9,0.8234309768758098,-0.25
E2,22/1/2022,Oxford,Sheffield Weds,3,2,Oxford,Sheffield Weds,0,-1,2.3,3.3,3.25,0.0,Oxford,-1,1.83,2.02,0.4339097844140924,-0.0
E2,22/1/2022,Plymouth,Lincoln,1,2,Lincoln,Plymouth,0,-1,1.9,3.5,4.2,-0.25,Lincoln,-1,1.8,2.05,0.4410235070650005,-0.25
E2,22/1/2022,Rotherham,Cheltenham,1,0,Rotherham,Rotherham,1,0.3999999999999999,1.4,4.5,8.5,-1.25,Cheltenham,-0.5,1.98,1.88,0.6343089084960516,-1.25
E2,22/1/2022,Shrewsbury,Bolton,0,1,Bolton,Draw,0,-1,2.3,3.4,3.1,-0.25,Bolton,0,1.83,2.02,0.1536510498881401,0.25
E2,22/1/2022,Sunderland,Portsmouth,1,0,Sunderland,Sunderland,1,0.8500000000000001,1.85,3.6,4.33,-0.5,Sunderland,0.98,1.98,1.88,0.39059549391989684,-0.5
E2,22/1/2022,Wigan,Gillingham,3,2,Wigan,Wigan,1,0.33000000000000007,1.33,5.0,10.0,-1.25,Gillingham,-0.5,1.93,1.93,0.8259127674338211,-1.25
E3,22/1/2022,Swindon,Bristol Rvs,1,1,Draw,Bristol Rvs,0,-1,1.95,3.5,4.0,-0.5,Bristol Rvs,1.0499999999999998,1.75,2.05,0.40538033354646164,0.5
E3,22/1/2022,Barrow,Mansfield,1,3,Mansfield,Mansfield,1,1.75,2.62,3.25,2.75,0.0,Mansfield,0.8300000000000001,2.02,1.83,0.5385493107221981,-0.0
E3,22/1/2022,Crawley Town,Tranmere,0,1,Tranmere,Tranmere,1,1.5,2.87,3.25,2.5,0.0,Tranmere,0.7,2.1,1.7,0.6468355703434577,-0.0
E3,22/1/2022,Forest Green,Carlisle,3,0,Forest Green,Forest Green,1,0.6499999999999999,1.65,3.75,5.75,-0.75,Forest Green,0.75,1.75,2.05,0.5087715252974946,-0.75
E3,22/1/2022,Harrogate,Oldham,3,0,Harrogate,Harrogate,1,0.8,1.8,3.75,4.5,-0.5,Harrogate,0.95,1.95,1.9,0.36597795368082614,-0.5
E3,22/1/2022,Hartlepool,Stevenage,1,1,Draw,Stevenage,0,-1,2.25,3.2,3.4,-0.25,Stevenage,0.42500000000000004,2.0,1.85,0.5158501176364567,0.25
E3,22/1/2022,Leyton Orient,Port Vale,0,0,Draw,Leyton Orient,0,-1,2.2,3.2,3.5,-0.25,Port Vale,-0.5,1.7,2.1,0.4362240510148515,-0.25
E3,22/1/2022,Rochdale,Bradford,0,0,Draw,Rochdale,0,-1,2.55,3.2,2.9,0.0,Draw,0,2.0,1.85,0.3703986184237501,0.0
E3,22/1/2022,Salford,Colchester,0,3,Colchester,Salford,0,-1,1.72,3.5,5.5,-0.75,Colchester,-1,2.02,1.77,0.669117326021129,-0.75
E3,22/1/2022,Scunthorpe,Newport County,0,1,Newport County,Newport County,1,0.8999999999999999,4.2,3.5,1.9,0.5,Newport County,0.98,1.88,1.98,0.7331502024618247,-0.5
E3,22/1/2022,Sutton,Northampton,0,0,Draw,Northampton,0,-1,2.37,3.25,3.1,0.0,Draw,0,1.85,2.0,0.43739582641505603,-0.0
E3,22/1/2022,Walsall,Exeter,0,2,Exeter,Exeter,1,1.75,2.62,3.25,2.75,0.0,Exeter,0.77,2.1,1.77,0.4880824414810713,-0.0
EC,22/1/2022,Altrincham,Torquay,1,2,Torquay,Torquay,1,1.75,2.25,3.5,2.75,0.0,Torquay,1.08,1.73,2.08,0.7182218197196135,-0.0
EC,22/1/2022,Boreham Wood,Weymouth,1,1,Draw,Boreham Wood,0,-1,1.4,4.5,6.5,-1.5,Weymouth,-1,1.93,1.88,0.7728659292935591,-1.5
EC,22/1/2022,Chesterfield,Aldershot,0,0,Draw,Chesterfield,0,-1,1.5,4.0,6.0,-1.0,Aldershot,-1,1.77,2.02,0.6134414152285765,-1.0
EC,22/1/2022,Grimsby,Bromley,1,2,Bromley,Grimsby,0,-1,2.0,3.6,3.2,-0.75,Bromley,-1,2.02,1.77,0.3499090585487546,-0.75
EC,22/1/2022,Maidenhead,Halifax,1,0,Maidenhead,Halifax,0,-1,3.75,3.6,1.83,0.25,Maidenhead,-1,2.1,1.7,0.7702169404929571,-0.25
EC,22/1/2022,Solihull,Dover Athletic,5,0,Solihull,Solihull,1,0.21999999999999997,1.22,6.0,8.5,-1.5,Solihull,0.8999999999999999,1.9,1.9,0.7128965002461248,-1.5
EC,22/1/2022,Woking,Wealdstone,2,0,Woking,Wealdstone,0,-1,1.66,3.8,4.33,-0.75,Woking,-1,1.93,1.88,0.409756906193857,0.75
EC,22/1/2022,Yeovil,Wrexham,1,2,Wrexham,Wrexham,1,0.8999999999999999,3.6,3.5,1.9,0.75,Wrexham,0.44999999999999996,1.9,1.9,0.47418339398519754,-0.75
EC,22/1/2022,Dag and Red,Stockport,0,2,Stockport,Stockport,1,1.1,3.0,3.5,2.1,0.75,Stockport,0.95,1.85,1.95,0.6458135211236853,-0.75
SC1,22/1/2022,Dunfermline,Inverness C,1,1,Draw,Inverness C,0,-1,3.2,3.1,2.1,0.25,Dunfermline,-0.5,1.88,1.98,0.5844080231747256,-0.25
SC2,22/1/2022,Clyde,Queens Park,1,1,Draw,Queens Park,0,-1,3.25,3.2,2.05,0.5,Clyde,-1,2.05,1.8,0.41321020140241327,-0.5
SC2,22/1/2022,East Fife,Falkirk,0,2,Falkirk,Falkirk,1,1.1,3.0,3.3,2.1,0.5,Falkirk,0.98,1.88,1.98,0.6499930680071977,-0.5
SC3,22/1/2022,Cowdenbeath,Stranraer,0,1,Stranraer,Stranraer,1,1.7000000000000002,2.3,3.3,2.7,0.25,Stranraer,0.5,1.85,2.0,0.49239649519008144,-0.25
D1,22/1/2022,Freiburg,Stuttgart,2,0,Freiburg,Freiburg,1,0.8999999999999999,1.9,3.6,4.0,-0.5,Freiburg,0.8200000000000001,1.82,2.08,0.6598297795858179,-0.5
D1,22/1/2022,Greuther Furth,Mainz,2,1,Greuther Furth,Mainz,0,-1,5.0,3.6,1.75,0.5,Greuther Furth,-1,2.02,1.88,0.7378941660153542,-0.5
D1,22/1/2022,Hoffenheim,Dortmund,2,3,Dortmund,Dortmund,1,1.1,3.0,4.0,2.1,0.5,Dortmund,0.99,1.91,1.99,0.5534107828299714,-0.5
D1,22/1/2022,Leverkusen,Augsburg,5,1,Leverkusen,Leverkusen,1,0.43999999999999995,1.44,4.5,7.0,-1.25,Leverkusen,0.9099999999999999,1.91,1.99,0.5258620891454585,-1.25
D1,22/1/2022,M'gladbach,Union Berlin,1,2,Union Berlin,Union Berlin,1,2.2,2.15,3.6,3.2,-0.5,Union Berlin,0.9099999999999999,1.99,1.91,0.5153229858492162,0.5
D1,22/1/2022,Bochum,FC Koln,2,2,Draw,FC Koln,0,-1,3.2,3.4,2.25,0.25,Bochum,-0.5,1.97,1.93,0.40227369221179454,-0.25
D2,22/1/2022,Hansa Rostock,Heidenheim,0,0,Draw,Heidenheim,0,-1,3.1,3.4,2.3,0.0,Draw,0,1.88,1.98,0.6300271829320215,-0.0
D2,22/1/2022,Ingolstadt,Darmstadt,0,2,Darmstadt,Darmstadt,1,0.8500000000000001,4.2,3.75,1.85,0.75,Darmstadt,1.0,1.85,2.0,0.7635535187053115,-0.75
D2,22/1/2022,Paderborn,Werder Bremen,3,4,Werder Bremen,Werder Bremen,1,1.2000000000000002,3.3,3.4,2.2,0.5,Werder Bremen,0.95,1.9,1.95,0.5911831957645981,-0.5
D2,22/1/2022,Erzgebirge Aue,Schalke 04,0,5,Schalke 04,Schalke 04,1,0.8,4.5,3.75,1.8,0.5,Schalke 04,0.8,2.05,1.8,0.7140172778771567,-0.5
SP1,22/1/2022,Levante,Cadiz,0,2,Cadiz,Levante,0,-1,1.8,3.5,5.0,-0.75,Cadiz,-1,1.96,1.94,0.4115054333557785,-0.75
SP1,22/1/2022,Villarreal,Mallorca,3,0,Villarreal,Villarreal,1,0.43999999999999995,1.44,4.33,8.0,-1.0,Villarreal,0.98,1.98,1.92,0.7048285094963033,-1.0
SP1,22/1/2022,Sevilla,Celta,2,2,Draw,Draw,1,2.5,1.75,3.5,5.25,-0.5,Celta,0,1.97,1.93,0.27300036269971184,0.5
SP1,22/1/2022,Ath Madrid,Valencia,3,2,Ath Madrid,Ath Madrid,1,0.43999999999999995,1.44,4.2,8.5,-1.25,Valencia,-0.5,1.95,1.95,0.4997189574560473,-1.25
SP2,22/1/2022,Zaragoza,Valladolid,0,0,Draw,Valladolid,0,-1,3.1,3.2,2.4,0.5,Zaragoza,-1,1.8,2.05,0.7200584784979677,-0.5
SP2,22/1/2022,Fuenlabrada,Las Palmas,3,2,Fuenlabrada,Las Palmas,0,-1,3.1,3.2,2.4,0.0,Fuenlabrada,-1,1.85,2.0,0.5134758572175626,-0.0
SP2,22/1/2022,Malaga,Ibiza,0,5,Ibiza,Ibiza,1,2.2,2.4,3.2,3.2,0.0,Ibiza,1.02,1.83,2.02,0.4180281508237993,-0.0
I1,22/1/2022,Genoa,Udinese,0,0,Draw,Udinese,0,-1,3.5,3.3,2.15,0.25,Genoa,-0.5,2.0,1.9,0.7216693386313249,-0.25
I1,22/1/2022,Inter,Venezia,2,1,Inter,Inter,1,0.10000000000000009,1.1,9.5,21.0,-2.5,Venezia,-1,2.02,1.77,0.8933582505693053,-2.5
I1,22/1/2022,Lazio,Atalanta,0,0,Draw,Atalanta,0,-1,3.2,3.5,2.2,-0.25,Atalanta,0.475,1.95,1.95,0.5839923393903536,0.25
I2,22/1/2022,Alessandria,Benevento,2,0,Alessandria,Benevento,0,-1,3.0,3.25,2.15,0.25,Alessandria,-1,1.95,1.9,0.6547661856978508,-0.25
I2,22/1/2022,Brescia,Ternana,1,1,Draw,Brescia,0,-1,1.85,3.3,3.75,-0.5,Ternana,-1,2.0,1.85,0.5877415163034306,-0.5
I2,22/1/2022,Como,Crotone,1,1,Draw,Como,0,-1,2.05,3.2,3.25,-0.25,Crotone,-0.5,1.8,2.05,0.40540646892005566,-0.25
I2,22/1/2022,Cosenza,Ascoli,1,3,Ascoli,Ascoli,1,1.4,2.7,3.1,2.4,0.0,Ascoli,0.8799999999999999,1.98,1.88,0.5792962140940272,-0.0
I2,22/1/2022,Monza,Reggina,1,0,Monza,Monza,1,0.72,1.72,3.3,4.5,-0.75,Monza,0.44999999999999996,1.9,1.95,0.7523660665916696,-0.75
I2,22/1/2022,Spal,Pisa,0,0,Draw,Pisa,0,-1,2.6,3.1,2.5,-0.25,Pisa,0.42500000000000004,2.0,1.85,0.6231340146217911,0.25
I2,22/1/2022,Perugia,Pordenone,0,1,Pordenone,Perugia,0,-1,1.65,3.4,4.75,-1.0,Pordenone,-1,2.05,1.75,0.5670593033207014,-1.0
F1,22/1/2022,Brest,Lille,2,0,Brest,Lille,0,-1,3.3,3.3,2.25,0.25,Brest,-1,1.89,2.01,0.60142798464131,-0.25
F1,22/1/2022,Lens,Marseille,0,2,Marseille,Marseille,1,1.7000000000000002,2.5,3.6,2.7,0.0,Marseille,1.0899999999999999,1.81,2.09,0.4694450590317333,-0.0
F2,22/1/2022,Amiens,Guingamp,3,0,Amiens,Amiens,1,1.4,2.4,3.0,2.8,-0.75,Amiens,0.8300000000000001,1.83,2.02,0.5811415566664987,-0.75
F2,22/1/2022,Bastia,Toulouse,0,0,Draw,Toulouse,0,-1,3.5,3.1,2.05,0.25,Bastia,-0.5,1.73,2.08,0.49307031092848996,-0.25
F2,22/1/2022,Dijon,Quevilly Rouen,1,0,Dijon,Dijon,1,0.8999999999999999,1.9,3.3,3.75,-0.75,Dijon,0.44999999999999996,1.9,1.95,0.5718714467710659,-0.75
F2,22/1/2022,Dunkerque,Sochaux,0,0,Draw,Sochaux,0,-1,3.6,3.2,1.95,0.5,Dunkerque,-1,2.05,1.8,0.6102931480226033,-0.5
F2,22/1/2022,Le Havre,Rodez,0,0,Draw,Le Havre,0,-1,2.25,3.0,3.0,-0.25,Rodez,-0.5,1.65,2.2,0.4614460808228936,-0.25
B1,22/1/2022,Kortrijk,Eupen,1,1,Draw,Kortrijk,0,-1,1.83,3.6,4.0,-0.25,Eupen,-0.5,2.1,1.77,0.7418806605200492,-0.25
B1,22/1/2022,Beerschot VA,Oud-Heverlee Leuven,3,1,Beerschot VA,Oud-Heverlee Leuven,0,-1,3.1,3.6,2.15,0.25,Beerschot VA,-1,1.93,1.93,0.8722824999491994,-0.25
B1,22/1/2022,St Truiden,Seraing,3,1,St Truiden,St Truiden,1,0.8300000000000001,1.83,3.5,4.5,-0.5,St Truiden,0.98,1.98,1.88,0.5910473077691748,-0.5
B1,22/1/2022,Charleroi,Gent,0,0,Draw,Gent,0,-1,3.2,3.5,2.15,0.5,Charleroi,-1,1.95,1.9,0.6124232432182182,-0.5
N1,22/1/2022,Vitesse,Groningen,1,3,Groningen,Vitesse,0,-1,1.7,3.6,5.0,-0.5,Groningen,-1,2.08,1.82,0.4521115093852693,-0.5
N1,22/1/2022,AZ Alkmaar,Cambuur,0,0,Draw,AZ Alkmaar,0,-1,1.33,5.5,7.5,-1.5,Cambuur,-1,1.87,2.03,0.6154037885540037,-1.5
N1,22/1/2022,Heerenveen,Zwolle,0,1,Zwolle,Heerenveen,0,-1,1.95,3.3,4.0,0.0,Zwolle,-1,1.83,2.07,0.41103148911479825,0.0
N1,22/1/2022,Willem II,Twente,0,1,Twente,Twente,1,1.2000000000000002,3.25,3.4,2.2,0.25,Twente,0.5,1.9,2.0,0.857418580530573,-0.25
P1,22/1/2022,Moreirense,Santa Clara,0,2,Santa Clara,Moreirense,0,-1,2.37,3.1,3.1,-0.25,Santa Clara,-1,2.07,1.83,0.3884188736623887,-0.25
P1,22/1/2022,Tondela,Vizela,2,3,Vizela,Tondela,0,-1,2.8,3.2,2.5,0.0,Vizela,-1,1.99,1.91,0.40563673735105577,0.0
P1,22/1/2022,Sp Lisbon,Sp Braga,1,2,Sp Braga,Sp Lisbon,0,-1,1.6,4.0,5.5,-1.0,Sp Braga,-1,2.1,1.7,0.47216874541448073,-1.0
T1,22/1/2022,Yeni Malatyaspor,Besiktas,1,1,Draw,Besiktas,0,-1,4.33,3.6,1.66,0.75,Yeni Malatyaspor,-0.5,2.0,1.85,0.610594253121098,-0.75
T1,22/1/2022,Ad. Demirspor,Karagumruk,5,0,Ad. Demirspor,Ad. Demirspor,1,0.8999999999999999,1.9,3.4,4.0,-0.75,Ad. Demirspor,0.98,1.98,1.88,0.496064873248084,-0.75
T1,22/1/2022,Sivasspor,Fenerbahce,1,1,Draw,Sivasspor,0,-1,2.62,3.25,2.62,0.0,Draw,0,1.98,1.88,0.4250248445425582,0.0
T1,22/1/2022,Buyuksehyr,Goztep,1,2,Goztep,Buyuksehyr,0,-1,1.95,3.3,4.0,-0.5,Goztep,-1,1.85,2.0,0.4316829847692011,-0.5
G1,22/1/2022,OFI Crete,Panetolikos,2,4,Panetolikos,OFI Crete,0,-1,1.95,3.5,3.8,-0.5,Panetolikos,-1,1.9,1.95,0.4584482270268711,-0.5
G1,22/1/2022,Ionikos,Panathinaikos,0,1,Panathinaikos,Panathinaikos,1,0.8999999999999999,4.0,3.5,1.9,0.75,Panathinaikos,0.44999999999999996,1.95,1.9,0.6189694082780441,-0.75
E0,23/1/2022,Arsenal,Burnley,0,0,Draw,Arsenal,0,-1,1.36,4.75,9.0,-1.5,Burnley,-1,1.92,2.01,0.7781390276714821,-1.5
E0,23/1/2022,Crystal Palace,Liverpool,1,3,Liverpool,Liverpool,1,0.53,6.0,4.2,1.53,1.0,Liverpool,0.97,1.96,1.97,0.8367866478201123,-1.0
E0,23/1/2022,Leicester,Brighton,1,1,Draw,Leicester,0,-1,2.5,3.25,2.9,0.0,Draw,0,1.92,2.01,0.39993524101708344,0.0
E0,23/1/2022,Chelsea,Tottenham,2,0,Chelsea,Chelsea,1,0.6100000000000001,1.61,4.2,5.0,-0.75,Chelsea,0.99,1.99,1.94,0.38112411220598474,-0.75
D1,23/1/2022,RB Leipzig,Wolfsburg,2,0,RB Leipzig,RB Leipzig,1,0.53,1.53,4.33,6.0,-1.0,RB Leipzig,0.8999999999999999,1.9,2.0,0.7555413692517503,-1.0
D1,23/1/2022,Hertha,Bayern Munich,1,4,Bayern Munich,Bayern Munich,1,0.19999999999999996,11.0,6.5,1.2,2.0,Bayern Munich,0.8400000000000001,2.06,1.84,0.9230016453849103,-2.0
D2,23/1/2022,Hannover,Dresden,0,0,Draw,Draw,1,2.25,2.15,3.25,3.6,-0.25,Dresden,0,1.85,2.0,0.2798252161240553,0.25
D2,23/1/2022,Regensburg,Holstein Kiel,1,2,Holstein Kiel,Holstein Kiel,1,2.0,2.37,3.4,3.0,-0.25,Holstein Kiel,0.77,2.1,1.77,0.45760470603445674,0.25
SP1,23/1/2022,Granada,Osasuna,0,2,Osasuna,Granada,0,-1,2.5,3.2,3.0,0.0,Osasuna,-1,1.8,2.1,0.5099404985209222,0.0
SP1,23/1/2022,Real Madrid,Elche,2,2,Draw,Real Madrid,0,-1,1.16,8.0,15.0,-2.0,Elche,-1,1.85,2.05,0.5743112585474069,-2.0
SP1,23/1/2022,Sociedad,Getafe,0,0,Draw,Getafe,0,-1,1.66,3.5,6.0,-0.75,Getafe,0.44499999999999995,2.01,1.89,0.4043768150771023,0.75
SP1,23/1/2022,Vallecano,Ath Bilbao,0,1,Ath Bilbao,Draw,0,-1,2.75,3.0,2.8,0.0,Ath Bilbao,0,1.88,2.02,0.29208294186019407,-0.0
SP1,23/1/2022,Alaves,Barcelona,0,1,Barcelona,Barcelona,1,0.5700000000000001,6.0,4.0,1.57,0.75,Barcelona,0.42500000000000004,2.05,1.85,0.6902201782593698,-0.75
SP2,23/1/2022,Burgos,Leganes,4,0,Burgos,Draw,0,-1,2.75,3.2,2.7,0.25,Burgos,0,1.88,1.98,0.32964894590270943,-0.25
SP2,23/1/2022,Sp Gijon,Amorebieta,2,1,Sp Gijon,Amorebieta,0,-1,1.85,3.25,5.0,-0.75,Sp Gijon,-0.5,2.05,1.8,0.4366970403935876,0.75
SP2,23/1/2022,Girona,Lugo,1,1,Draw,Girona,0,-1,1.72,3.4,5.5,-0.5,Lugo,-1,1.7,2.1,0.5152156985080903,-0.5
SP2,23/1/2022,Huesca,Ponferradina,1,2,Ponferradina,Draw,0,-1,2.25,3.1,3.5,-0.5,Ponferradina,0,2.0,1.85,0.1896408366168027,0.5
SP2,23/1/2022,Alcorcon,Mirandes,0,0,Draw,Mirandes,0,-1,2.75,3.0,2.8,0.0,Draw,0,2.13,1.75,0.5318259725130519,-0.0
I1,23/1/2022,Cagliari,Fiorentina,1,1,Draw,Fiorentina,0,-1,5.25,4.1,1.61,1.0,Cagliari,-1,2.05,1.85,0.6902863952602504,-1.0
I1,23/1/2022,Napoli,Salernitana,4,1,Napoli,Napoli,1,0.1399999999999999,1.14,8.0,17.0,-2.25,Napoli,0.46499999999999997,1.93,1.97,0.8223717645786476,-2.25
I1,23/1/2022,Spezia,Sampdoria,1,0,Spezia,Spezia,1,1.7000000000000002,2.7,3.3,2.62,0.0,Spezia,0.8400000000000001,1.84,2.06,0.5031152780838223,0.0
I1,23/1/2022,Torino,Sassuolo,1,1,Draw,Torino,0,-1,2.1,3.6,3.3,-0.5,Sassuolo,-1,1.95,1.95,0.6405781932735003,-0.5
I1,23/1/2022,Empoli,Roma,2,4,Roma,Roma,1,0.8,4.0,4.2,1.8,0.5,Roma,0.8700000000000001,2.03,1.87,0.5556889631481412,-0.5
I1,23/1/2022,Milan,Juventus,0,0,Draw,Juventus,0,-1,2.62,3.3,2.7,0.0,Draw,0,1.94,1.96,0.4817250116340004,-0.0
I2,23/1/2022,Vicenza,Cittadella,3,3,Draw,Cittadella,0,-1,2.8,3.1,2.37,0.0,Draw,0,1.88,1.98,0.6741561012428826,-0.0
I2,23/1/2022,Lecce,Cremonese,2,1,Lecce,Lecce,1,0.8999999999999999,1.9,3.25,3.75,-0.5,Lecce,1.02,2.02,1.83,0.417447684693403,-0.5
F1,23/1/2022,Metz,Nice,0,2,Nice,Nice,1,0.72,5.0,3.75,1.72,0.5,Nice,0.77,2.02,1.77,0.6474826506859542,-0.5
F1,23/1/2022,Angers,Troyes,2,1,Angers,Troyes,0,-1,2.05,3.1,4.2,-0.5,Angers,-1,2.06,1.84,0.4228578168882159,0.5
F1,23/1/2022,Bordeaux,Strasbourg,4,3,Bordeaux,Strasbourg,0,-1,3.75,3.6,1.95,0.75,Bordeaux,-1,1.89,2.01,0.8411726491144104,-0.75
F1,23/1/2022,Clermont,Rennes,2,1,Clermont,Rennes,0,-1,3.8,3.8,1.85,0.75,Clermont,-1,1.84,2.06,0.7531295464282759,-0.75
F1,23/1/2022,Nantes,Lorient,4,2,Nantes,Nantes,1,1.15,2.15,3.1,3.8,-0.25,Nantes,0.97,1.97,1.93,0.571206974160447,-0.25
F1,23/1/2022,Montpellier,Monaco,3,2,Montpellier,Monaco,0,-1,3.8,3.5,2.0,0.5,Montpellier,-1,1.99,1.91,0.48296764678215987,-0.5
F1,23/1/2022,Paris SG,Reims,4,0,Paris SG,Paris SG,1,0.21999999999999997,1.22,6.5,13.0,-1.75,Paris SG,0.97,1.97,1.93,0.5228169693413418,-1.75
B1,23/1/2022,Standard,Club Brugge,2,2,Draw,Club Brugge,0,-1,4.75,3.75,1.7,1.0,Standard,-1,1.83,2.02,0.6777789425586045,-1.0
B1,23/1/2022,St. Gilloise,Genk,2,1,St. Gilloise,St. Gilloise,1,0.8999999999999999,1.9,3.75,3.6,-0.25,St. Gilloise,0.385,1.77,2.02,0.7136634946475813,-0.25
B1,23/1/2022,Mechelen,Anderlecht,0,1,Anderlecht,Anderlecht,1,0.72,4.5,3.8,1.72,1.25,Mechelen,-0.5,1.88,1.98,0.799802442840498,-1.25
B1,23/1/2022,Cercle Brugge,Waregem,3,1,Cercle Brugge,Cercle Brugge,1,0.53,1.53,4.2,6.0,-1.0,Cercle Brugge,0.9299999999999999,1.93,1.93,0.6753093219498937,-1.0
N1,23/1/2022,Nijmegen,Feyenoord,1,4,Feyenoord,Feyenoord,1,0.3999999999999999,7.0,5.0,1.4,1.75,Feyenoord,1.06,1.84,2.06,0.53194511589408,-1.75
N1,23/1/2022,Heracles,Go Ahead Eagles,1,1,Draw,Heracles,0,-1,1.8,3.5,4.5,-0.5,Go Ahead Eagles,-1,1.73,2.08,0.4705810427352779,-0.5
N1,23/1/2022,PSV Eindhoven,Ajax,1,2,Ajax,Ajax,1,0.8999999999999999,3.5,3.8,1.9,0.5,Ajax,0.94,1.96,1.94,0.7335083602623459,-0.5
