Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,prediction,Hit?,odds,B365H,B365D,B365A,AHCh,AHCh_res,AHCh_odds,B365CAHH,B365CAHA,-38,60
T1,27/12/2020,Denizlispor,Ankaragucu,1,2,Ankaragucu,Ankaragucu,1,2.3,2.15,3.4,3.3,0,Ankaragucu,1.02,1.83,2.02,,
T1,27/12/2020,Yeni Malatyaspor,Erzurum BB,1,3,Erzurum BB,Yeni Malatyaspor,0,-1,1.72,3.6,4.33,-1,Erzurum BB,-1,2.02,1.77,,
T1,27/12/2020,Buyuksehyr,Kasimpasa,2,2,Draw,Buyuksehyr,0,-1,1.53,4,5.75,-0.75,Kasimpasa,0,1.93,1.93,,
E0,28/12/2020,Crystal Palace,Leicester,1,1,Draw,Leicester,0,-1,3.75,3.5,2,0.25,Crystal Palace,0,1.97,1.96,,
E0,28/12/2020,Chelsea,Aston Villa,1,1,Draw,Aston Villa,0,-1,1.61,4.2,5,-1,Aston Villa,0,2.35,1.58,,
EC,28/12/2020,Woking,Eastleigh,0,0,Draw,Eastleigh,0,-1,2.3,3.5,2.75,-0.25,Eastleigh,0,1.88,1.93,,
EC,28/12/2020,Halifax,Altrincham,3,2,Halifax,Altrincham,0,-1,1.9,3.5,3.8,-0.5,Halifax,-1,1.77,2.02,,
EC,28/12/2020,Notts County,Hartlepool,0,1,Hartlepool,Notts County,0,-1,2.1,3.4,3.4,-0.75,Hartlepool,-1,2.02,1.77,,
EC,28/12/2020,Stockport,Wrexham,2,0,Stockport,Wrexham,0,-1,2,3.4,3.75,-0.5,Stockport,-1,1.88,1.93,,
EC,28/12/2020,Weymouth,Torquay,3,4,Torquay,Torquay,1,0.65,4.75,4,1.65,1.25,Weymouth,-0.5,1.83,1.98,,
EC,28/12/2020,Yeovil,Aldershot,3,0,Yeovil,Aldershot,0,-1,1.95,3.4,3.5,-0.25,Yeovil,-1,1.98,1.83,,
P1,28/12/2020,Rio Ave,Maritimo,1,3,Maritimo,Maritimo,1,3.33,1.85,3.4,4.33,-0.5,Maritimo,1.03,1.87,2.03,,
P1,28/12/2020,Boavista,Sp Braga,1,4,Sp Braga,Sp Braga,1,0.7,5,3.6,1.7,0.75,Sp Braga,0.81,2.09,1.81,,
T1,28/12/2020,Genclerbirligi,Kayserispor,3,2,Genclerbirligi,Genclerbirligi,1,1.25,2.25,3.25,3.2,-0.25,Genclerbirligi,0.45,1.9,1.95,,
T1,28/12/2020,Konyaspor,Rizespor,1,1,Draw,Konyaspor,0,-1,2,3.3,3.6,-0.25,Rizespor,0,1.8,2.05,,
T1,28/12/2020,Besiktas,Sivasspor,3,0,Besiktas,Besiktas,1,0.75,1.75,3.8,4.2,-0.5,Besiktas,1.05,2.05,1.8,,
E0,29/12/2020,Brighton,Arsenal,0,1,Arsenal,Arsenal,1,1.2,3.25,3.5,2.2,0.5,Arsenal,1.02,1.77,2.02,,
E0,29/12/2020,Burnley,Sheffield United,1,0,Burnley,Draw,0,-1,2.37,3.1,3.25,-0.25,Burnley,-0.5,2.06,1.87,,
E0,29/12/2020,Southampton,West Ham,0,0,Draw,Southampton,0,-1,2.1,3.6,3.4,-0.5,West Ham,0,2.04,1.89,,
E0,29/12/2020,West Brom,Leeds,0,5,Leeds,Leeds,1,1,3.6,3.6,2,0.75,Leeds,1.04,1.86,2.04,,
E0,29/12/2020,Man United,Wolves,1,0,Man United,Man United,1,0.53,1.53,4.2,6.25,-1,Draw,0,1.96,1.97,,
E1,29/12/2020,Birmingham,Derby,0,4,Derby,Draw,0,-1,2.8,3,2.75,0,Derby,-1,1.97,1.93,,
E1,29/12/2020,Sheffield Weds,Middlesbrough,2,1,Sheffield Weds,Middlesbrough,0,-1,3.8,3.1,2.15,0.25,Sheffield Weds,-1,2.04,1.86,,
E1,29/12/2020,Huddersfield,Blackburn,2,1,Huddersfield,Blackburn,0,-1,3.3,3.4,2.2,0.5,Huddersfield,-1,1.88,2.02,,
E1,29/12/2020,Luton,Bristol City,2,1,Luton,Draw,0,-1,2.15,3.25,3.6,-0.25,Luton,-0.5,1.81,2.09,,
E1,29/12/2020,Norwich,QPR,1,1,Draw,Norwich,0,-1,1.55,4.2,5.75,-1,QPR,0,2.02,1.77,,
E1,29/12/2020,Preston,Coventry,2,0,Preston,Preston,1,1.25,2.25,3.1,3.5,-0.25,Preston,1.06,2.06,1.84,,
E1,29/12/2020,Rotherham,Barnsley,1,2,Barnsley,Barnsley,1,1.05,3.8,3.3,2.05,0.25,Barnsley,0.425,2.05,1.85,,
E1,29/12/2020,Wycombe,Cardiff,2,1,Wycombe,Cardiff,0,-1,4.2,3.4,1.95,0.5,Wycombe,-1,1.99,1.91,,
E1,29/12/2020,Stoke,Nott'm Forest,1,1,Draw,Stoke,0,-1,2.5,3.1,3,0,Draw,0,1.79,2.11,,
E2,29/12/2020,Burton,Wigan,3,4,Wigan,Wigan,1,2.4,2.1,3.5,3.4,-0.25,Wigan,1.05,1.8,2.05,,
E2,29/12/2020,Swindon,Milton Keynes Dons,1,4,Milton Keynes Dons,Milton Keynes Dons,1,1.05,3.6,3.5,2.05,0.25,Milton Keynes Dons,0.93,1.93,1.93,,
E2,29/12/2020,Northampton,Gillingham,3,1,Northampton,Gillingham,0,-1,3,3.25,2.45,0,Northampton,-1,1.93,1.93,,
E2,29/12/2020,Plymouth,Oxford,2,3,Oxford,Oxford,1,1.55,2.62,3.5,2.55,-0.25,Oxford,0.8,2.05,1.8,,
E2,29/12/2020,Shrewsbury,Blackpool,1,0,Shrewsbury,Draw,0,-1,3.4,3.25,2.2,0.25,Shrewsbury,-1,1.73,2.08,,
E3,29/12/2020,Stevenage,Cambridge,1,0,Stevenage,Cambridge,0,-1,3.6,3.3,2.1,0.25,Stevenage,-1,1.77,2.1,,
E3,29/12/2020,Bradford,Port Vale,0,0,Draw,Bradford,0,-1,2.4,3.3,3,-0.25,Port Vale,0,1.98,1.88,,
E3,29/12/2020,Forest Green,Crawley Town,1,2,Crawley Town,Forest Green,0,-1,1.8,3.8,4.2,-0.5,Crawley Town,-1,1.8,2.05,,
E3,29/12/2020,Grimsby,Oldham,0,0,Draw,Oldham,0,-1,3,3.5,2.3,0,Draw,0,2.02,1.77,,
E3,29/12/2020,Leyton Orient,Southend,2,0,Leyton Orient,Leyton Orient,1,0.75,1.75,3.75,4.75,-0.5,Leyton Orient,0.95,1.95,1.9,,
E3,29/12/2020,Walsall,Scunthorpe,1,2,Scunthorpe,Walsall,0,-1,1.9,3.6,4,-0.5,Scunthorpe,-1,1.8,2.05,,
E3,29/12/2020,Barrow,Tranmere,1,1,Draw,Barrow,0,-1,2.4,3.3,3,-0.25,Tranmere,0,1.95,1.9,,
E3,29/12/2020,Colchester,Cheltenham,0,0,Draw,Cheltenham,0,-1,4,3.8,1.85,0.75,Colchester,0,1.88,1.98,,
SC1,29/12/2020,Ayr,Morton,1,1,Draw,Ayr,0,-1,2,3.6,3.6,-0.25,Morton,0,1.85,2,,
SC1,29/12/2020,Inverness C,Dunfermline,1,1,Draw,Inverness C,0,-1,2.4,3.5,2.75,-0.25,Dunfermline,0,2.02,1.83,,
SC1,29/12/2020,Dundee,Alloa,3,1,Dundee,Dundee,1,0.53,1.53,4,6.5,-1,Dundee,0.85,1.85,2,,
SC1,29/12/2020,Hearts,Arbroath,3,1,Hearts,Hearts,1,0.18,1.18,6.5,15,-2,Draw,0,2.02,1.83,,
SC1,29/12/2020,Raith Rvs,Queen of Sth,0,2,Queen of Sth,Raith Rvs,0,-1,1.57,4.33,5,-1,Queen of Sth,-1,1.83,2.02,,
SP1,29/12/2020,Sevilla,Villarreal,2,0,Sevilla,Draw,0,-1,2.25,3.3,3.25,-0.25,Sevilla,-1,1.95,1.98,,
SP1,29/12/2020,Barcelona,Eibar,1,1,Draw,Barcelona,0,-1,1.28,5.75,9.5,-1.5,Eibar,0,1.89,2.04,,
SP1,29/12/2020,Cadiz,Valladolid,0,0,Draw,Valladolid,0,-1,2.87,2.9,2.75,0,Draw,0,2.14,1.8,,
SP1,29/12/2020,Levante,Betis,4,3,Levante,Levante,1,1.4,2.4,3.4,2.9,0,Levante,0.93,1.93,2,,
B1,29/12/2020,Eupen,Waregem,2,3,Waregem,Draw,0,-1,1.9,3.6,3.75,-0.25,Waregem,-1,1.83,2.02,,
P1,29/12/2020,Benfica,Portimonense,2,1,Benfica,Benfica,1,0.2,1.2,6.5,12,-1.75,Portimonense,-0.5,2.05,1.75,,
P1,29/12/2020,Moreirense,Santa Clara,1,0,Moreirense,Draw,0,-1,2.5,3.1,2.7,0,Moreirense,-1,2.03,1.87,,
P1,29/12/2020,Guimaraes,Porto,2,3,Porto,Guimaraes,0,-1,4.2,4,1.65,0.75,Porto,-0.5,1.96,1.94,,
T1,29/12/2020,Antalyaspor,Hatayspor,0,6,Hatayspor,Hatayspor,1,2,2.25,3.4,3,0,Hatayspor,0.95,1.9,1.95,,
E0,30/12/2020,Newcastle,Liverpool,0,0,Draw,Liverpool,0,-1,12,6,1.25,1.75,Newcastle,0,1.87,2.06,,
E1,30/12/2020,Brentford,Bournemouth,2,1,Brentford,Bournemouth,0,-1,2.4,3.4,2.9,-0.25,Brentford,-0.5,2.08,1.82,,
E1,30/12/2020,Swansea,Reading,0,0,Draw,Swansea,0,-1,2.1,3.2,3.8,-0.5,Reading,0,2.06,1.84,,
SC0,30/12/2020,Celtic,Dundee United,3,0,Celtic,Celtic,1,0.2,1.2,6,15,-2.25,Celtic,0.465,1.93,1.93,,
SC0,30/12/2020,St Johnstone,Hamilton,0,0,Draw,St Johnstone,0,-1,1.45,4.33,7,-1.25,Hamilton,0,1.9,1.95,,
SC0,30/12/2020,St Mirren,Rangers,0,2,Rangers,Rangers,1,0.25,11,5.75,1.25,1.5,Rangers,1.02,1.83,2.02,,
SC0,30/12/2020,Hibernian,Ross County,0,2,Ross County,Hibernian,0,-1,1.44,4.5,6.5,-1,Ross County,-1,1.85,2,,
SC0,30/12/2020,Motherwell,Kilmarnock,0,2,Kilmarnock,Motherwell,0,-1,2.1,3.25,3.6,-0.5,Kilmarnock,-1,2.05,1.8,,
SP1,30/12/2020,Granada,Valencia,2,1,Granada,Valencia,0,-1,2.2,3.3,3.4,-0.25,Granada,-0.5,2.03,1.9,,
SP1,30/12/2020,Ath Madrid,Getafe,1,0,Ath Madrid,Ath Madrid,1,0.44,1.44,4.2,8.5,-1,Draw,0,2.02,1.77,,
SP1,30/12/2020,Celta,Huesca,2,1,Celta,Celta,1,0.75,1.75,3.75,4.6,-0.75,Celta,0.505,2.01,1.92,,
SP1,30/12/2020,Elche,Real Madrid,1,1,Draw,Real Madrid,0,-1,10,6.5,1.25,1.75,Elche,0,1.87,2.06,,
I2,30/12/2020,Cittadella,Lecce,2,2,Draw,Cittadella,0,-1,2.5,3.25,2.8,0,Draw,0,1.85,2,,
I2,30/12/2020,Pescara,Cosenza,0,0,Draw,Cosenza,0,-1,2.45,3.2,2.9,-0.25,Cosenza,0,2.05,1.8,,
I2,30/12/2020,Pordenone,Reggiana,3,0,Pordenone,Draw,0,-1,1.85,3.4,4.33,-0.75,Pordenone,-1,2,1.85,,
I2,30/12/2020,Reggina,Cremonese,1,0,Reggina,Cremonese,0,-1,2.4,3.25,2.9,-0.25,Reggina,-0.5,1.95,1.9,,
I2,30/12/2020,Monza,Salernitana,3,0,Monza,Monza,1,0.7,1.7,3.5,5.25,-0.75,Monza,0.83,1.83,2.02,,
I2,30/12/2020,Empoli,Ascoli,1,1,Draw,Empoli,0,-1,1.44,4,8.5,-1.25,Ascoli,0,1.93,1.93,,
I2,30/12/2020,Spal,Brescia,2,3,Brescia,Spal,0,-1,2,3.3,3.75,-0.25,Brescia,-1,1.8,2.05,,
I2,30/12/2020,Vicenza,Virtus Entella,0,1,Virtus Entella,Vicenza,0,-1,1.85,3.5,4.2,-0.25,Virtus Entella,-1,1.85,2,,
I2,30/12/2020,Chievo,Venezia,1,1,Draw,Chievo,0,-1,2.05,3,4.1,-0.5,Venezia,0,2.02,1.83,,
B1,30/12/2020,St Truiden,Beerschot VA,1,0,St Truiden,St Truiden,1,1.25,2.25,3.5,3,-0.5,St Truiden,1.02,2.02,1.83,,
SP1,31/12/2020,Ath Bilbao,Sociedad,0,1,Sociedad,Sociedad,1,1.5,3,3.2,2.5,0,Sociedad,0.78,2.16,1.78,,
SP1,31/12/2020,Osasuna,Alaves,1,1,Draw,Alaves,0,-1,2.35,3.25,3.1,-0.25,Alaves,0,2.02,1.91,,
E0,1/1/2021,Everton,West Ham,0,1,West Ham,Everton,0,-1,2.1,3.5,3.5,-0.25,West Ham,-1,1.96,1.94,,
E0,1/1/2021,Man United,Aston Villa,2,1,Man United,Aston Villa,0,-1,1.72,4.2,4.2,-0.75,Man United,-0.5,1.91,1.99,,
E1,1/1/2021,Sheffield Weds,Derby,1,0,Sheffield Weds,Derby,0,-1,3.4,3.1,2.25,0.25,Sheffield Weds,-1,1.96,1.94,,
E0,2/1/2021,Tottenham,Leeds,3,0,Tottenham,Leeds,0,-1,1.75,4.1,4.2,-0.5,Tottenham,-1,1.87,2.03,,
E0,2/1/2021,Crystal Palace,Sheffield United,2,0,Crystal Palace,Crystal Palace,1,0.95,1.95,3.5,3.9,-0.5,Crystal Palace,1.1,2.1,1.8,,
E0,2/1/2021,Brighton,Wolves,3,3,Draw,Wolves,0,-1,2.62,3.25,2.75,0,Draw,0,1.97,1.93,,
E0,2/1/2021,West Brom,Arsenal,0,4,Arsenal,Arsenal,1,0.57,5.75,4,1.57,1,Arsenal,1.07,1.83,2.07,,
E1,2/1/2021,Birmingham,Blackburn,0,2,Blackburn,Blackburn,1,1.1,3.6,3.4,2.1,0.5,Blackburn,1.07,1.83,2.07,,
E1,2/1/2021,Huddersfield,Reading,1,2,Reading,Reading,1,1.8,2.5,3.4,2.8,0,Reading,1.08,1.73,2.08,,
E1,2/1/2021,Millwall,Coventry,1,2,Coventry,Draw,0,-1,2.05,3.1,4.2,-0.25,Coventry,-1,1.83,2.07,,
E1,2/1/2021,Norwich,Barnsley,1,0,Norwich,Norwich,1,0.75,1.75,3.75,4.75,-0.75,Norwich,0.46,1.92,1.98,,
E1,2/1/2021,Preston,Nott'm Forest,0,1,Nott'm Forest,Preston,0,-1,2.45,3.25,3,0,Nott'm Forest,-1,2.05,1.85,,
E1,2/1/2021,Swansea,Watford,2,1,Swansea,Draw,0,-1,2.75,3.1,2.75,0,Swansea,-1,1.91,1.99,,
E1,2/1/2021,Wycombe,Middlesbrough,1,3,Middlesbrough,Middlesbrough,1,0.95,4.2,3.3,1.95,0.5,Middlesbrough,0.91,1.99,1.91,,
E1,2/1/2021,Stoke,Bournemouth,0,1,Bournemouth,Bournemouth,1,1.1,3.6,3.4,2.1,0.25,Bournemouth,0.465,1.97,1.93,,
E2,2/1/2021,AFC Wimbledon,Lincoln,1,2,Lincoln,Lincoln,1,0.8,4.33,3.75,1.8,0.75,Lincoln,0.5,1.85,2,,
E2,2/1/2021,Bristol Rvs,Blackpool,2,1,Bristol Rvs,Blackpool,0,-1,3.3,3.6,2.1,0.5,Bristol Rvs,-1,1.8,2.05,,
E2,2/1/2021,Burton,Oxford,1,5,Oxford,Oxford,1,0.9,3.8,3.75,1.9,0.25,Oxford,0.83,2.02,1.83,,
E2,2/1/2021,Hull,Charlton,2,0,Hull,Hull,1,1.15,2.15,3.5,3.3,-0.25,Hull,0.8,1.8,2.05,,
E2,2/1/2021,Northampton,Sunderland,0,0,Draw,Sunderland,0,-1,5.5,4.2,1.6,0.75,Northampton,0,1.98,1.88,,
E2,2/1/2021,Plymouth,Gillingham,1,0,Plymouth,Gillingham,0,-1,2.25,3.3,3.3,-0.5,Plymouth,-1,1.95,1.9,,
E3,2/1/2021,Bolton,Crawley Town,0,1,Crawley Town,Crawley Town,1,1.75,2.5,3.5,2.75,0,Crawley Town,1.02,1.83,2.02,,
E3,2/1/2021,Grimsby,Cambridge,1,2,Cambridge,Cambridge,1,1.25,3,3.6,2.25,0.25,Cambridge,0.525,1.8,2.05,,
E3,2/1/2021,Leyton Orient,Salford,1,0,Leyton Orient,Salford,0,-1,2.75,3.4,2.5,0,Leyton Orient,-1,1.93,1.93,,
E3,2/1/2021,Mansfield,Port Vale,4,0,Mansfield,Mansfield,1,1.37,2.37,3.25,3.1,-0.25,Mansfield,0.8,1.8,2.05,,
E3,2/1/2021,Stevenage,Scunthorpe,3,1,Stevenage,Scunthorpe,0,-1,2.6,3.4,2.7,0,Stevenage,-1,1.73,2.15,,
E3,2/1/2021,Walsall,Carlisle,0,2,Carlisle,Carlisle,1,1.37,2.9,3.5,2.37,0,Carlisle,0.98,1.88,1.98,,
EC,2/1/2021,Chesterfield,Solihull,1,0,Chesterfield,Chesterfield,1,1.4,2.4,3.6,2.7,-0.25,Chesterfield,0.5,2,1.8,,
EC,2/1/2021,Stockport,Altrincham,2,2,Draw,Stockport,0,-1,1.44,4.5,6.5,-1,Altrincham,0,1.8,2,,
EC,2/1/2021,Weymouth,Eastleigh,1,1,Draw,Eastleigh,0,-1,3.5,3.6,2,0.75,Weymouth,0,2,1.8,,
EC,2/1/2021,Woking,Aldershot,0,1,Aldershot,Woking,0,-1,2.05,3.5,3.5,-0.25,Aldershot,-1,1.88,1.93,,
EC,2/1/2021,Yeovil,Torquay,2,1,Yeovil,Torquay,0,-1,3.3,3.4,2.1,0.5,Yeovil,-1,1.9,1.9,,
EC,2/1/2021,Barnet,Boreham Wood,0,3,Boreham Wood,Boreham Wood,1,0.9,4,3.4,1.9,0.5,Boreham Wood,0.93,1.88,1.93,,
SC0,2/1/2021,Rangers,Celtic,1,0,Rangers,Rangers,1,1.05,2.05,3.6,3.4,-0.25,Rangers,0.375,1.75,2.05,,
SC0,2/1/2021,Aberdeen,Dundee United,0,0,Draw,Aberdeen,0,-1,1.61,3.8,5.5,-1,Dundee United,0,2.05,1.8,,
SC0,2/1/2021,Hamilton,Motherwell,3,0,Hamilton,Motherwell,0,-1,4.5,4,1.7,0.75,Hamilton,-1,1.95,1.9,,
SC0,2/1/2021,Hibernian,Livingston,0,3,Livingston,Hibernian,0,-1,2.2,3.5,3.1,-0.25,Livingston,-1,2.02,1.83,,
SC0,2/1/2021,Kilmarnock,St Mirren,1,1,Draw,St Mirren,0,-1,2.5,3.1,2.9,0.25,Kilmarnock,0,1.85,2,,
SC0,2/1/2021,Ross County,St Johnstone,1,1,Draw,St Johnstone,0,-1,3.25,3.25,2.2,0.5,Ross County,0,1.88,1.98,,
SC1,2/1/2021,Alloa,Morton,1,1,Draw,Morton,0,-1,2.8,3.5,2.2,0,Draw,0,2,1.85,,
SC1,2/1/2021,Queen of Sth,Ayr,3,2,Queen of Sth,Ayr,0,-1,3.1,3.4,2.1,0,Queen of Sth,-1,1.83,2.02,,
SC1,2/1/2021,Dundee,Hearts,3,1,Dundee,Hearts,0,-1,4.33,3.75,1.66,0.5,Dundee,-1,2,1.85,,
SC2,2/1/2021,Cove Rangers,Peterhead,1,0,Cove Rangers,Peterhead,0,-1,1.5,4.2,5,-1,Draw,0,1.83,2.02,,
SC2,2/1/2021,East Fife,Falkirk,2,1,East Fife,Falkirk,0,-1,4,3.6,1.7,0.75,East Fife,-1,1.75,2.05,,
SC2,2/1/2021,Montrose,Forfar,0,0,Draw,Montrose,0,-1,1.4,4.2,6,-1.25,Forfar,0,1.75,2.05,,
SC3,2/1/2021,Stranraer,Annan Athletic,2,0,Stranraer,Stranraer,1,0.55,1.55,4,4.75,-1,Stranraer,1,2,1.85,,
D1,2/1/2021,Bielefeld,M'gladbach,0,1,M'gladbach,M'gladbach,1,0.53,5.75,4.33,1.53,0.75,M'gladbach,0.43,2.07,1.86,,
D1,2/1/2021,Ein Frankfurt,Leverkusen,2,1,Ein Frankfurt,Leverkusen,0,-1,3.2,3.6,2.1,0.25,Ein Frankfurt,-1,2.08,1.85,,
D1,2/1/2021,FC Koln,Augsburg,0,1,Augsburg,FC Koln,0,-1,2.35,3.4,3,-0.25,Augsburg,-1,1.94,1.99,,
D1,2/1/2021,Hoffenheim,Freiburg,1,3,Freiburg,Freiburg,1,2.3,2,3.8,3.3,-0.25,Freiburg,1.03,1.9,2.03,,
D1,2/1/2021,Werder Bremen,Union Berlin,0,2,Union Berlin,Union Berlin,1,1.37,2.9,3.3,2.37,0.25,Union Berlin,1.14,1.77,2.14,,
D1,2/1/2021,Hertha,Schalke 04,3,0,Hertha,Hertha,1,0.65,1.65,4,4.8,-0.75,Hertha,0.89,1.89,2.04,,
D1,2/1/2021,Stuttgart,RB Leipzig,0,1,RB Leipzig,RB Leipzig,1,0.8,3.8,4,1.8,0.75,RB Leipzig,0.545,1.84,2.09,,
D2,2/1/2021,Bochum,Darmstadt,2,1,Bochum,Bochum,1,1.05,2.05,3.5,3.4,-0.25,Bochum,0.475,1.95,1.9,,
D2,2/1/2021,Heidenheim,Nurnberg,2,0,Heidenheim,Nurnberg,0,-1,2.1,3.4,3.4,0,Heidenheim,-1,1.77,2.1,,
D2,2/1/2021,Wurzburger Kickers,Karlsruhe,2,4,Karlsruhe,Karlsruhe,1,0.8,4,3.8,1.8,0.5,Karlsruhe,1.1,1.77,2.1,,
SP1,2/1/2021,Villarreal,Levante,2,1,Villarreal,Levante,0,-1,1.65,3.8,5.5,-1,Draw,0,1.88,2.05,,
SP1,2/1/2021,Betis,Sevilla,1,1,Draw,Sevilla,0,-1,3.9,3.5,1.95,0.5,Betis,0,1.77,2.02,,
SP1,2/1/2021,Getafe,Valladolid,0,1,Valladolid,Getafe,0,-1,1.95,3.1,4.5,-0.5,Valladolid,-1,2,1.93,,
SP1,2/1/2021,Real Madrid,Celta,2,0,Real Madrid,Real Madrid,1,0.44,1.44,4.75,6.5,-1,Real Madrid,1.04,2.04,1.89,,
SP2,2/1/2021,Fuenlabrada,Leganes,0,0,Draw,Leganes,0,-1,3.1,2.8,2.6,0.5,Fuenlabrada,0,1.77,2.1,,
SP2,2/1/2021,Vallecano,Alcorcon,2,1,Vallecano,Draw,0,-1,1.72,3.3,5.75,-0.5,Vallecano,-1,1.93,1.93,,
SP2,2/1/2021,Logrones,Mirandes,2,1,Logrones,Draw,0,-1,2.62,2.9,2.87,0.25,Logrones,-1,1.88,1.98,,
SP2,2/1/2021,Cartagena,Zaragoza,1,1,Draw,Cartagena,0,-1,2.5,2.9,3.1,0,Draw,0,1.88,1.98,,
P1,2/1/2021,Sp Lisbon,Sp Braga,2,0,Sp Lisbon,Sp Lisbon,1,1,2,3.6,3.5,-0.25,Sp Lisbon,0.96,1.96,1.94,,
T1,2/1/2021,Erzurum BB,Gaziantep,1,1,Draw,Gaziantep,0,-1,3.8,3,2.15,0.25,Erzurum BB,0,1.7,2.1,,
T1,2/1/2021,Sivasspor,Denizlispor,2,2,Draw,Sivasspor,0,-1,1.72,3.5,4.75,-0.5,Denizlispor,0,1.88,1.98,,
T1,2/1/2021,Alanyaspor,Buyuksehyr,3,0,Alanyaspor,Alanyaspor,1,1.37,2.37,3.5,2.8,-0.25,Alanyaspor,0.88,1.88,1.98,,
T1,2/1/2021,Ankaragucu,Yeni Malatyaspor,3,1,Ankaragucu,Yeni Malatyaspor,0,-1,2.37,3.2,3,0,Ankaragucu,-1,1.68,2.15,,
T1,2/1/2021,Galatasaray,Antalyaspor,0,0,Draw,Galatasaray,0,-1,1.4,4.5,7.5,-1,Antalyaspor,0,1.8,2.05,,
T1,2/1/2021,Hatayspor,Konyaspor,2,1,Hatayspor,Hatayspor,1,1.2,2.2,3,3.5,-0.25,Hatayspor,0.4,1.8,2.05,,
E0,3/1/2021,Newcastle,Leicester,1,2,Leicester,Leicester,1,0.61,5.25,4.2,1.61,1,Draw,0,1.9,2,,
E0,3/1/2021,Chelsea,Man City,1,3,Man City,Man City,1,1.2,3,3.7,2.2,0.25,Man City,0.87,2.03,1.87,,
D1,3/1/2021,Dortmund,Wolfsburg,2,0,Dortmund,Wolfsburg,0,-1,1.55,4.2,5.75,-1,Dortmund,-1,1.85,2.08,,
D1,3/1/2021,Bayern Munich,Mainz,5,2,Bayern Munich,Bayern Munich,1,0.12,1.12,9,19,-2.75,Bayern Munich,0.445,1.89,2.04,,
D2,3/1/2021,Erzgebirge Aue,Braunschweig,3,1,Erzgebirge Aue,Erzgebirge Aue,1,0.8,1.8,3.75,4.2,-0.25,Erzgebirge Aue,0.88,1.88,1.98,,
D2,3/1/2021,Greuther Furth,St Pauli,2,1,Greuther Furth,Greuther Furth,1,0.75,1.75,3.8,4.33,-0.75,Greuther Furth,0.465,1.93,1.93,,
D2,3/1/2021,Hamburg,Regensburg,3,1,Hamburg,Hamburg,1,0.55,1.55,4.2,5.5,-1,Hamburg,1.02,2.02,1.83,,
D2,3/1/2021,Hannover,Sandhausen,4,0,Hannover,Hannover,1,0.72,1.72,3.75,4.5,-0.75,Hannover,0.93,1.93,1.93,,
D2,3/1/2021,Holstein Kiel,Osnabruck,1,2,Osnabruck,Holstein Kiel,0,-1,1.75,3.5,4.75,-0.75,Osnabruck,-1,1.93,1.93,,
SP1,3/1/2021,Ath Bilbao,Elche,1,0,Ath Bilbao,Ath Bilbao,1,0.5,1.5,3.8,8,-0.75,Ath Bilbao,0.425,1.85,2.08,,
SP1,3/1/2021,Alaves,Ath Madrid,1,2,Ath Madrid,Ath Madrid,1,0.53,7,3.75,1.53,1,Draw,0,1.91,2.02,,
SP1,3/1/2021,Eibar,Granada,2,0,Eibar,Granada,0,-1,2.37,3,3.3,-0.25,Eibar,-1,2.1,1.83,,
SP1,3/1/2021,Sociedad,Osasuna,1,1,Draw,Sociedad,0,-1,1.53,4,6.5,-0.75,Osasuna,0,1.83,2.1,,
SP1,3/1/2021,Huesca,Barcelona,0,1,Barcelona,Barcelona,1,0.44,6.5,4.75,1.44,1.5,Huesca,-1,2.01,1.92,,
SP2,3/1/2021,Castellon,Tenerife,0,1,Tenerife,Tenerife,1,1.7,2.8,3,2.7,0,Tenerife,0.8,2.05,1.8,,
SP2,3/1/2021,Las Palmas,Espanol,1,0,Las Palmas,Espanol,0,-1,4.75,3,1.9,0.5,Las Palmas,-1,1.95,1.9,,
SP2,3/1/2021,Albacete,Malaga,1,1,Draw,Malaga,0,-1,2.62,2.8,3,0,Draw,0,1.83,2.02,,
SP2,3/1/2021,Almeria,Ponferradina,3,1,Almeria,Almeria,1,0.83,1.83,3.1,5,-0.75,Almeria,0.95,1.95,1.9,,
SP2,3/1/2021,Oviedo,Mallorca,2,2,Draw,Mallorca,0,-1,3.1,3,2.45,0,Draw,0,2.05,1.8,,
I1,3/1/2021,Inter,Crotone,6,2,Inter,Inter,1,0.2,1.2,7,12,-2,Inter,0.93,1.93,2,,
I1,3/1/2021,Atalanta,Sassuolo,5,1,Atalanta,Atalanta,1,0.5,1.5,4.5,5.5,-1,Atalanta,0.85,1.85,2.08,,
I1,3/1/2021,Cagliari,Napoli,1,4,Napoli,Napoli,1,0.45,7,4.33,1.45,1.25,Napoli,1.06,1.87,2.06,,
I1,3/1/2021,Fiorentina,Bologna,0,0,Draw,Fiorentina,0,-1,2.1,3.4,3.4,-0.25,Bologna,0,2.07,1.86,,
I1,3/1/2021,Genoa,Lazio,1,1,Draw,Lazio,0,-1,5.25,4,1.61,0.75,Genoa,0,2.13,1.81,,
I1,3/1/2021,Parma,Torino,0,3,Torino,Torino,1,1.6,2.75,3.2,2.6,0.25,Torino,1.09,1.84,2.09,,
I1,3/1/2021,Roma,Sampdoria,1,0,Roma,Roma,1,0.45,1.45,4.75,6,-1,Draw,0,2.03,1.9,,
I1,3/1/2021,Spezia,Verona,0,1,Verona,Verona,1,1.37,2.9,3.4,2.37,0.25,Verona,0.46,2.01,1.92,,
