Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,prediction,Hit?,odds,B365H,B365D,B365A,AHCh,AHh,AHCh_res,AHCh_odds,B365CAHH,B365CAHA,win%,AHCh_win
E0,1/2/2020,Crystal Palace,Sheffield United,0,1,Sheffield United,Draw,0,-1,3.1,3.1,2.5,0.25,0,Sheffield United,0,1.7,2.1,0.347355609,-0.25
E0,1/2/2020,Liverpool,Southampton,4,0,Liverpool,Liverpool,1,0.25,1.25,6,12,-1.5,-1.5,Liverpool,1.03,2.03,1.9,0.717456233,-1.5
E0,1/2/2020,Newcastle,Norwich,0,0,Draw,Newcastle,0,-1,2.2,3.4,3.3,-0.25,-0.25,Norwich,-0.5,1.94,1.99,0.560717126,-0.25
E0,1/2/2020,Watford,Everton,2,3,Everton,Draw,0,-1,2.75,3.3,2.62,0.25,0,Everton,0,1.83,2.1,0.310701114,-0.25
E0,1/2/2020,West Ham,Brighton,3,3,Draw,West Ham,0,-1,2.6,3.3,2.75,0,0,Draw,0,1.82,2.11,0.391741021,0
E0,1/2/2020,Man United,Wolves,0,0,Draw,Wolves,0,-1,2.25,3.25,3.4,-0.25,-0.25,Wolves,0.55,1.83,2.1,0.537451557,0.25
E1,1/2/2020,Hull,Brentford,1,5,Brentford,Brentford,1,0.95,3.75,3.7,1.95,0.75,0.5,Brentford,0.92,1.98,1.92,0.507327515,-0.75
E1,1/2/2020,Birmingham,Nott'm Forest,2,1,Birmingham,Nott'm Forest,0,-1,2.55,3.3,2.8,0,0,Birmingham,-1,1.93,1.97,0.667170696,0
E1,1/2/2020,Charlton,Barnsley,2,1,Charlton,Charlton,1,1.87,2.87,3.5,2.37,0,0.25,Charlton,0.99,1.99,1.91,0.394060337,0
E1,1/2/2020,Fulham,Huddersfield,3,2,Fulham,Fulham,1,0.66,1.66,3.8,5.25,-0.75,-0.75,Fulham,0.4,1.8,2.1,0.456768925,-0.75
E1,1/2/2020,Leeds,Wigan,0,1,Wigan,Leeds,0,-1,1.36,4.75,9,-1.5,-1.25,Wigan,-1,2.02,1.88,0.561131686,-1.5
E1,1/2/2020,Middlesbrough,Blackburn,1,1,Draw,Blackburn,0,-1,2.2,3.3,3.4,-0.25,-0.25,Blackburn,0.405,2.09,1.81,0.421491186,0.25
E1,1/2/2020,Preston,Swansea,1,1,Draw,Preston,0,-1,2.1,3.4,3.5,-0.5,-0.25,Swansea,-1,2.07,1.83,0.407847532,-0.5
E1,1/2/2020,QPR,Bristol City,0,1,Bristol City,Bristol City,1,2.3,2.15,3.5,3.3,-0.5,-0.25,Bristol City,0.84,2.06,1.84,0.463836193,0.5
E1,1/2/2020,Sheffield Weds,Millwall,0,0,Draw,Millwall,0,-1,2.2,3.1,3.6,-0.25,-0.25,Millwall,0.485,1.93,1.97,0.557971557,0.25
E1,1/2/2020,West Brom,Luton,2,0,West Brom,West Brom,1,0.33,1.33,5.25,9,-1.5,-1.5,West Brom,1.07,2.07,1.83,0.636288306,-1.5
E2,1/2/2020,Accrington,AFC Wimbledon,2,1,Accrington,AFC Wimbledon,0,-1,1.75,3.8,5.25,-0.75,-0.75,Accrington,-0.5,1.83,2.02,0.446945142,0.75
E2,1/2/2020,Bolton,Tranmere,2,0,Bolton,Tranmere,0,-1,2.6,3.4,2.87,0,0,Bolton,-1,1.88,1.98,0.348031919,0
E2,1/2/2020,Bristol Rvs,Coventry,1,2,Coventry,Coventry,1,0.95,4.2,3.6,1.95,0.5,0.5,Coventry,0.9,1.95,1.9,0.652829277,-0.5
E2,1/2/2020,Fleetwood Town,Doncaster,2,1,Fleetwood Town,Doncaster,0,-1,2.3,3.5,3.25,-0.25,-0.25,Fleetwood Town,-0.5,1.98,1.88,0.541485359,0.25
E2,1/2/2020,Ipswich,Peterboro,1,4,Peterboro,Draw,0,-1,2.25,3.75,3.2,-0.25,-0.25,Peterboro,0,2.02,1.83,0.335536057,0.25
E2,1/2/2020,Milton Keynes Dons,Wycombe,2,0,Milton Keynes Dons,Milton Keynes Dons,1,1.55,2.55,3.5,2.87,-0.25,0,Milton Keynes Dons,1,2,1.85,0.488700041,-0.25
E2,1/2/2020,Oxford,Blackpool,2,1,Oxford,Oxford,1,0.95,1.95,3.6,4.2,-0.5,-0.5,Oxford,0.88,1.88,1.98,0.545893401,-0.5
E2,1/2/2020,Portsmouth,Sunderland,2,0,Portsmouth,Sunderland,0,-1,2.2,3.2,3.9,-0.25,-0.25,Portsmouth,-1,2.05,1.8,0.389211643,0.25
E2,1/2/2020,Rochdale,Shrewsbury,1,0,Rochdale,Rochdale,1,1.87,2.87,3.3,2.7,0,0,Rochdale,1.13,2.13,1.75,0.388160374,0
E2,1/2/2020,Rotherham,Burton,3,2,Rotherham,Rotherham,1,0.9,1.9,3.75,4.2,-0.75,-0.5,Rotherham,0.475,1.95,1.9,0.645879228,-0.75
E2,1/2/2020,Southend,Lincoln,2,1,Southend,Lincoln,0,-1,3.8,3.8,2,0.75,0.5,Southend,-1,1.88,1.98,0.533654137,-0.75
E3,1/2/2020,Cambridge,Colchester,2,1,Cambridge,Colchester,0,-1,3.6,3.5,2.15,0.25,0.25,Cambridge,-1,2.02,1.83,0.822807841,-0.25
E3,1/2/2020,Cheltenham,Morecambe,2,1,Cheltenham,Cheltenham,1,0.72,1.72,3.8,5.5,-0.75,-0.75,Cheltenham,0.44,1.88,1.98,0.539821621,-0.75
E3,1/2/2020,Crawley Town,Scunthorpe,3,1,Crawley Town,Crawley Town,1,1.45,2.45,3.5,3,-0.25,-0.25,Crawley Town,1.05,2.05,1.8,0.576535199,-0.25
E3,1/2/2020,Grimsby,Forest Green,2,2,Draw,Grimsby,0,-1,2.75,3.25,2.8,0.25,0,Grimsby,0.385,1.77,2.1,0.490218479,0.25
E3,1/2/2020,Macclesfield,Northampton,0,1,Northampton,Northampton,1,1.1,3.25,3.6,2.1,0.25,0.25,Northampton,0,1,1,0.558530757,-0.25
E3,1/2/2020,Mansfield,Carlisle,2,2,Draw,Carlisle,0,-1,1.85,3.75,4.5,-0.5,-0.5,Carlisle,1,1.85,2,0.429868545,0.5
E3,1/2/2020,Oldham,Bradford,3,0,Oldham,Draw,0,-1,2.55,3.3,3,0,0,Oldham,0,1.8,2.05,0.317648513,0
E3,1/2/2020,Plymouth,Newport County,1,0,Plymouth,Plymouth,1,0.9,1.9,3.7,4.33,-0.5,-0.5,Plymouth,1,2,1.85,0.469969133,-0.5
E3,1/2/2020,Port Vale,Salford,1,1,Draw,Salford,0,-1,2.4,3.4,3.2,0,-0.25,Draw,0,2.05,1.8,0.384635427,0
E3,1/2/2020,Stevenage,Leyton Orient,0,3,Leyton Orient,Draw,0,-1,2.7,3.4,2.8,0,0,Leyton Orient,0,1.93,1.93,0.310674667,0
E3,1/2/2020,Swindon,Exeter,2,1,Swindon,Swindon,1,1.15,2.15,3.5,3.6,-0.25,-0.25,Swindon,0.375,1.75,2.05,0.405432812,-0.25
E3,1/2/2020,Walsall,Crewe,1,2,Crewe,Crewe,1,1.2,3.4,3.6,2.2,0.25,0.25,Crewe,0.45,1.95,1.9,0.691267799,-0.25
EC,1/2/2020,Aldershot,Harrogate,1,1,Draw,Harrogate,0,-1,2.87,3.4,2.2,0.25,0.25,Aldershot,-0.5,1.95,1.85,0.475919,-0.25
EC,1/2/2020,Barnet,Hartlepool,2,1,Barnet,Barnet,1,1,2,3.4,3.4,-0.25,-0.25,Barnet,0.51,2.02,1.77,0.36637325,-0.25
EC,1/2/2020,Barrow,Torquay,2,1,Barrow,Barrow,1,0.6,1.6,3.8,5,-1,-0.75,Draw,0,1.8,2,0.884554302,-1
EC,1/2/2020,Eastleigh,Woking,2,0,Eastleigh,Woking,0,-1,2.2,3.4,2.9,-0.25,-0.25,Eastleigh,-1,1.95,1.85,0.386707473,0.25
EC,1/2/2020,Ebbsfleet,Sutton,1,1,Draw,Sutton,0,-1,3.6,3.3,2.05,0.25,0.25,Ebbsfleet,-0.5,2,1.8,0.581380949,-0.25
EC,1/2/2020,Fylde,Boreham Wood,1,2,Boreham Wood,Boreham Wood,1,1.62,2.4,3.4,2.62,0,0,Boreham Wood,0.98,1.83,1.98,0.658598659,0
EC,1/2/2020,Halifax,Bromley,2,1,Halifax,Halifax,1,1.7,2.7,3.25,2.4,0,0,Halifax,1.02,2.02,1.77,0.385398831,0
EC,1/2/2020,Solihull,Maidenhead,0,2,Maidenhead,Solihull,0,-1,1.55,3.8,5.5,-1,-1,Maidenhead,-1,1.93,1.88,0.474959822,-1
EC,1/2/2020,Stockport,Dover Athletic,0,2,Dover Athletic,Dover Athletic,1,2,2.2,3.3,3,-0.25,-0.25,Dover Athletic,0.93,1.88,1.93,0.434131657,0.25
EC,1/2/2020,Wrexham,Dag and Red,0,0,Draw,Wrexham,0,-1,2,3.3,3.8,-0.25,-0.5,Dag and Red,-0.5,1.82,1.97,0.597805519,-0.25
EC,1/2/2020,Yeovil,Chorley,1,1,Draw,Yeovil,0,-1,1.4,4.2,7,-1.25,-1.25,Chorley,-1,1.95,1.85,0.67491348,-1.25
EC,1/2/2020,Notts County,Chesterfield,3,0,Notts County,Notts County,1,0.57,1.57,4,4.75,-0.5,-0.75,Notts County,1.05,2.05,1.75,0.349389494,-0.5
SC0,1/2/2020,Hibernian,St Mirren,2,2,Draw,Draw,1,2.6,1.83,3.6,4.2,-0.75,-0.5,St Mirren,0,2.02,1.83,0.27037871,0.75
SC0,1/2/2020,Kilmarnock,Ross County,3,1,Kilmarnock,Kilmarnock,1,0.8,1.8,3.6,4.33,-0.75,-0.5,Kilmarnock,1.05,2.05,1.8,0.370310368,-0.75
SC0,1/2/2020,Livingston,Motherwell,1,0,Livingston,Livingston,1,1.3,2.3,3.2,3.2,-0.25,-0.25,Livingston,0.51,2.02,1.83,0.404683292,-0.25
SC0,1/2/2020,Rangers,Aberdeen,0,0,Draw,Rangers,0,-1,1.25,6,10,-1.5,-1.75,Aberdeen,-1,2,1.85,0.688969344,-1.5
SC0,1/2/2020,St Johnstone,Hearts,3,3,Draw,Draw,1,2.1,3.1,3.1,2.4,0,0.25,Draw,0,1.98,1.88,0.310982522,0
SC1,1/2/2020,Dundee United,Arbroath,0,1,Arbroath,Dundee United,0,-1,1.44,4.2,6,-1,-1.25,Arbroath,-1,1.83,2.02,0.703914827,-1
SC1,1/2/2020,Inverness C,Alloa,1,1,Draw,Inverness C,0,-1,1.36,5,7.5,-1.5,-1.25,Alloa,-1,1.98,1.88,0.413897289,-1.5
SC1,1/2/2020,Morton,Dundee,1,1,Draw,Morton,0,-1,3.1,3.5,2.2,0.25,0.25,Morton,0.44,1.88,1.98,0.528373311,0.25
SC1,1/2/2020,Queen of Sth,Dunfermline,2,3,Dunfermline,Queen of Sth,0,-1,3,3.25,2.4,0.25,0,Dunfermline,-0.5,1.83,2.02,0.404455859,0.25
SC2,1/2/2020,Airdrie Utd,Raith Rvs,0,1,Raith Rvs,Raith Rvs,1,1.62,2.5,3.5,2.62,0,0,Raith Rvs,0.95,1.9,1.95,0.370695242,0
SC2,1/2/2020,East Fife,Dumbarton,4,2,East Fife,East Fife,1,0.6,1.6,4.2,5,-0.75,-0.75,East Fife,0.88,1.88,1.98,0.469990315,-0.75
SC2,1/2/2020,Forfar,Clyde,2,1,Forfar,Clyde,0,-1,3,3.6,2.2,0.5,0.25,Forfar,-1,1.9,1.95,0.454066532,-0.5
SC2,1/2/2020,Montrose,Peterhead,4,3,Montrose,Montrose,1,0.9,1.9,3.6,3.75,-0.5,-0.5,Montrose,0.85,1.85,2,0.517121929,-0.5
SC2,1/2/2020,Stranraer,Falkirk,1,1,Draw,Falkirk,0,-1,7.5,4.75,1.33,1.5,1.25,Stranraer,-1,1.88,1.98,0.887321614,-1.5
SC3,1/2/2020,Albion Rvs,Cove Rangers,2,2,Draw,Cove Rangers,0,-1,8,6,1.28,1.75,1.5,Albion Rvs,-1,1.93,1.93,0.868424077,-1.75
SC3,1/2/2020,Annan Athletic,Stenhousemuir,0,3,Stenhousemuir,Stenhousemuir,1,1.75,2.3,3.75,2.75,-0.25,-0.25,Stenhousemuir,0.88,1.98,1.88,0.478614933,0.25
SC3,1/2/2020,Brechin,Elgin,1,2,Elgin,Elgin,1,0.85,4,3.6,1.85,0.75,0.5,Elgin,0.425,2,1.85,0.759181217,-0.75
SC3,1/2/2020,Edinburgh City,Stirling,0,1,Stirling,Edinburgh City,0,-1,1.6,4,5.25,-0.5,-0.75,Stirling,-1,1.88,1.98,0.446063171,-0.5
SC3,1/2/2020,Queens Park,Cowdenbeath,1,0,Queens Park,Cowdenbeath,0,-1,2.05,3.5,3.4,-0.25,-0.25,Queens Park,-0.5,1.8,2.05,0.409076729,0.25
D1,1/2/2020,Augsburg,Werder Bremen,2,1,Augsburg,Augsburg,1,1.05,2.05,3.7,3.4,-0.25,-0.25,Augsburg,0.46,1.92,2.01,0.730214506,-0.25
D1,1/2/2020,Dortmund,Union Berlin,5,0,Dortmund,Dortmund,1,0.22,1.22,6.5,11,-2,-1.75,Dortmund,1.05,2.05,1.75,0.611547136,-2
D1,1/2/2020,Fortuna Dusseldorf,Ein Frankfurt,1,1,Draw,Ein Frankfurt,0,-1,3.5,3.6,2.05,0.25,0.25,Fortuna Dusseldorf,-0.5,2.05,1.75,0.808863974,-0.25
D1,1/2/2020,Hoffenheim,Leverkusen,2,1,Hoffenheim,Leverkusen,0,-1,3.2,3.8,2.1,0.25,0.25,Hoffenheim,-1,1.99,1.94,0.437802243,-0.25
D1,1/2/2020,Mainz,Bayern Munich,1,3,Bayern Munich,Bayern Munich,1,0.2,12,7.5,1.2,2.75,2.25,Mainz,-0.5,1.77,2.02,0.920460477,-2.75
D1,1/2/2020,RB Leipzig,M'gladbach,2,2,Draw,RB Leipzig,0,-1,1.5,4.5,5.75,-1,-1,M'gladbach,-1,1.94,1.99,0.505024866,-1
D2,1/2/2020,Hannover,Wehen,2,2,Draw,Wehen,0,-1,1.55,4,5.75,-0.75,-0.75,Wehen,0.5,1.85,2,0.463019224,0.75
D2,1/2/2020,Karlsruhe,Holstein Kiel,0,2,Holstein Kiel,Holstein Kiel,1,1.25,3,3.5,2.25,0.25,0.25,Holstein Kiel,1.02,1.83,2.02,0.602870155,-0.25
D2,1/2/2020,St Pauli,Stuttgart,1,1,Draw,Stuttgart,0,-1,4,3.6,1.9,0.5,0.5,St Pauli,-1,1.83,2.02,0.555691621,-0.5
SP1,1/2/2020,Granada,Espanol,2,1,Granada,Espanol,0,-1,2.7,3.1,2.8,0,0,Granada,-1,1.92,2.01,0.42792989,0
SP1,1/2/2020,Real Madrid,Ath Madrid,1,0,Real Madrid,Real Madrid,1,0.8,1.8,3.5,4.75,-0.5,-0.5,Real Madrid,0.85,1.85,2.08,0.513877861,-0.5
SP1,1/2/2020,Mallorca,Valladolid,0,1,Valladolid,Valladolid,1,2.4,2.25,3.25,3.4,-0.25,-0.25,Valladolid,0.89,2.04,1.89,0.395954213,0.25
SP1,1/2/2020,Valencia,Celta,1,0,Valencia,Valencia,1,0.8,1.8,3.6,4.5,-0.5,-0.5,Valencia,0.85,1.85,2.08,0.572468441,-0.5
SP2,1/2/2020,Extremadura UD,Lugo,1,0,Extremadura UD,Extremadura UD,1,0.8,1.8,3.25,5,-0.5,-0.5,Extremadura UD,0.85,1.85,2,0.367400762,-0.5
SP2,1/2/2020,La Coruna,Las Palmas,2,1,La Coruna,Draw,0,-1,2.25,3,3.5,-0.25,-0.25,La Coruna,0,1.95,1.9,0.293295603,0.25
SP2,1/2/2020,Ponferradina,Huesca,3,1,Ponferradina,Huesca,0,-1,2.9,3,2.6,0,0,Ponferradina,-1,1.8,2.05,0.455486947,0
SP2,1/2/2020,Elche,Malaga,2,0,Elche,Elche,1,1.25,2.25,2.9,3.6,-0.25,-0.25,Elche,1.05,2.05,1.8,0.377855417,-0.25
I1,1/2/2020,Bologna,Brescia,2,1,Bologna,Bologna,1,0.66,1.66,4,5,-0.75,-0.75,Bologna,0.36,1.72,2.07,0.592789133,-0.75
I1,1/2/2020,Cagliari,Parma,2,2,Draw,Parma,0,-1,1.85,3.75,4,-0.75,-0.5,Parma,0.45,2.03,1.9,0.504698504,0.75
I1,1/2/2020,Sassuolo,Roma,4,2,Sassuolo,Roma,0,-1,4,4,1.8,0.75,0.75,Sassuolo,-1,1.96,1.97,0.616609023,-0.75
I2,1/2/2020,Frosinone,Virtus Entella,1,0,Frosinone,Frosinone,1,0.7,1.7,3.4,5.5,-0.75,-0.75,Frosinone,0.44,1.88,1.98,0.393945322,-0.75
I2,1/2/2020,Livorno,Ascoli,0,3,Ascoli,Ascoli,1,2.25,2.25,3.2,3.25,-0.25,-0.25,Ascoli,0.9,1.95,1.9,0.43854745,0.25
I2,1/2/2020,Spezia,Pordenone,1,0,Spezia,Spezia,1,1.3,2.3,3,3.4,-0.25,-0.25,Spezia,0.385,1.77,2.1,0.551754498,-0.25
I2,1/2/2020,Trapani,Cittadella,0,3,Cittadella,Cittadella,1,1.7,2.8,3,2.7,-0.25,0,Cittadella,0.8,2.05,1.8,0.522214684,0.25
I2,1/2/2020,Empoli,Crotone,3,1,Empoli,Crotone,0,-1,2.5,3.2,2.87,-0.25,0,Empoli,-1,2.02,1.83,0.636913242,0.25
F1,1/2/2020,Paris SG,Montpellier,5,0,Paris SG,Paris SG,1,0.14,1.14,8,19,-2.5,-2.25,Paris SG,0.88,1.88,2.05,0.742616646,-2.5
F1,1/2/2020,Amiens,Toulouse,0,0,Draw,Amiens,0,-1,2.05,3.3,3.8,-0.5,-0.5,Toulouse,-1,2.11,1.82,0.589513264,-0.5
F1,1/2/2020,Angers,Reims,1,4,Reims,Draw,0,-1,2.15,2.9,4.2,-0.5,-0.25,Reims,0,1.99,1.94,0.147502419,0.5
F1,1/2/2020,Dijon,Brest,3,0,Dijon,Brest,0,-1,2.1,3.4,3.6,-0.5,-0.5,Dijon,-1,2.1,1.83,0.365058013,0.5
F1,1/2/2020,Nimes,Monaco,3,1,Nimes,Monaco,0,-1,4.5,4,1.72,0.75,0.75,Nimes,-1,1.7,2.1,0.68529121,-0.75
F1,1/2/2020,Strasbourg,Lille,1,2,Lille,Strasbourg,0,-1,2.6,3,3,0,0,Lille,-1,1.82,2.11,0.404591883,0
F2,1/2/2020,Sochaux,Lorient,0,4,Lorient,Lorient,1,1.25,3.6,2.9,2.25,0.25,0.25,Lorient,1,1.85,2,0.651604763,-0.25
B1,1/2/2020,Genk,Charleroi,1,0,Genk,Charleroi,0,-1,2.05,3.5,3.4,-0.25,-0.25,Genk,-0.5,1.9,1.95,0.688190622,0.25
B1,1/2/2020,Eupen,Cercle Brugge,1,0,Eupen,Eupen,1,1.1,2.1,3.4,3.4,0,-0.25,Eupen,0.93,1.93,1.93,0.478095386,0
B1,1/2/2020,Oostende,St Truiden,1,0,Oostende,St Truiden,0,-1,2.1,3.6,3.25,-0.25,-0.25,Oostende,-0.5,2,1.85,0.647162078,0.25
B1,1/2/2020,Mechelen,Gent,0,3,Gent,Gent,1,0.85,3.8,3.8,1.85,0.5,0.5,Gent,0.95,1.9,1.95,0.710212248,-0.5
N1,1/2/2020,Den Haag,Vitesse,0,0,Draw,Vitesse,0,-1,3.8,3.8,1.83,0.5,0.5,Den Haag,-1,1.93,1.97,0.678881716,-0.5
N1,1/2/2020,Feyenoord,FC Emmen,3,0,Feyenoord,Feyenoord,1,0.25,1.25,6,10,-1.5,-1.75,Feyenoord,0.82,1.82,1.97,0.609324162,-1.5
N1,1/2/2020,Twente,Sparta Rotterdam,2,0,Twente,Sparta Rotterdam,0,-1,2.25,3.75,2.87,-0.25,-0.25,Twente,-1,2.03,1.87,0.598130641,0.25
N1,1/2/2020,Zwolle,Groningen,1,0,Zwolle,Groningen,0,-1,2.6,3.25,2.7,0,0,Zwolle,-1,1.81,2.09,0.526234722,0
P1,1/2/2020,Portimonense,Tondela,0,1,Tondela,Tondela,1,2.8,1.95,3.4,3.8,-0.5,-0.5,Tondela,0.81,2.09,1.81,0.392072997,0.5
P1,1/2/2020,Setubal,Porto,0,4,Porto,Porto,1,0.33,10,4.75,1.33,1.25,1.5,Porto,1.08,1.82,2.08,0.589457107,-1.25
P1,1/2/2020,Santa Clara,Pacos Ferreira,2,1,Santa Clara,Draw,0,-1,2.1,3.2,3.6,-0.25,-0.25,Santa Clara,0,1.92,1.98,0.280509484,0.25
T1,1/2/2020,Antalyaspor,Konyaspor,0,0,Draw,Antalyaspor,0,-1,2.15,3.2,3.5,-0.25,-0.25,Konyaspor,-0.5,1.83,2.02,0.367144983,-0.25
T1,1/2/2020,Rizespor,Besiktas,1,2,Besiktas,Besiktas,1,1,3.5,3.6,2,0.25,0.5,Besiktas,0.44,1.98,1.88,0.360614336,-0.25
T1,1/2/2020,Trabzonspor,Fenerbahce,2,1,Trabzonspor,Fenerbahce,0,-1,2.5,3.75,2.5,0.25,0,Trabzonspor,-1,1.77,2.02,0.414131625,-0.25
G1,1/2/2020,OFI Crete,Larisa,0,0,Draw,OFI Crete,0,-1,1.9,3.3,4.2,-0.75,-0.5,Larisa,-0.5,1.98,1.88,0.418787503,-0.75
G1,1/2/2020,Volos NFC,Lamia,1,0,Volos NFC,Draw,0,-1,2.2,3.2,3.4,-0.25,-0.25,Volos NFC,0,2,1.85,0.349519444,0.25
G1,1/2/2020,Olympiakos,Xanthi,3,1,Olympiakos,Olympiakos,1,0.12,1.12,8,21,-2.5,-2.5,Xanthi,-1,1.88,1.98,0.773537866,-2.5
E0,2/2/2020,Burnley,Arsenal,0,0,Draw,Arsenal,0,-1,3.6,3.6,2,0.5,0.5,Burnley,-1,1.96,1.97,0.430251744,-0.5
E0,2/2/2020,Tottenham,Man City,2,0,Tottenham,Man City,0,-1,5.5,4.6,1.53,1,1,Tottenham,-1,2.1,1.83,0.641232804,-1
SC0,2/2/2020,Hamilton,Celtic,1,4,Celtic,Celtic,1,0.12,21,8,1.12,2,2,Celtic,0.77,2.1,1.77,0.907752083,-2
D1,2/2/2020,FC Koln,Freiburg,4,0,FC Koln,FC Koln,1,1.05,2.05,3.6,3.5,-0.5,-0.25,FC Koln,1.04,2.04,1.89,0.39426232,-0.5
D1,2/2/2020,Paderborn,Wolfsburg,2,4,Wolfsburg,Paderborn,0,-1,3.8,4,1.85,0.5,0.5,Wolfsburg,-1,1.97,1.96,0.430350585,0.5
D2,2/2/2020,Darmstadt,Osnabruck,2,2,Draw,Osnabruck,0,-1,2.25,3.4,3.1,-0.25,-0.25,Osnabruck,0.415,2.02,1.83,0.395643266,0.25
D2,2/2/2020,Heidenheim,Dresden,0,0,Draw,Heidenheim,0,-1,1.7,3.8,4.5,-0.5,-0.75,Dresden,-1,1.93,1.93,0.557510206,-0.5
D2,2/2/2020,Nurnberg,Sandhausen,2,0,Nurnberg,Sandhausen,0,-1,2.1,3.3,3.5,-0.25,-0.25,Nurnberg,-1,1.9,1.95,0.629036021,0.25
SP1,2/2/2020,Leganes,Sociedad,2,1,Leganes,Sociedad,0,-1,2.9,3.1,2.6,-0.25,0,Leganes,-0.5,2.11,1.82,0.532177386,0.25
SP1,2/2/2020,Eibar,Betis,1,1,Draw,Betis,0,-1,2.5,3.4,2.8,0,0,Draw,0,1.92,2.01,0.380966979,0
SP1,2/2/2020,Ath Bilbao,Getafe,0,2,Getafe,Getafe,1,2.3,2.55,2.8,3.3,-0.25,-0.25,Getafe,0.99,1.94,1.99,0.427183702,0.25
SP1,2/2/2020,Sevilla,Alaves,1,1,Draw,Sevilla,0,-1,1.36,5,8.5,-1.5,-1.25,Alaves,-1,2.05,1.75,0.546543809,-1.5
SP1,2/2/2020,Villarreal,Osasuna,3,1,Villarreal,Villarreal,1,0.75,1.75,4,4.33,-0.75,-0.75,Villarreal,0.9,1.9,2.03,0.374628269,-0.75
SP1,2/2/2020,Barcelona,Levante,2,1,Barcelona,Barcelona,1,0.14,1.14,9,15,-2.75,-2.25,Levante,-1,2.03,1.9,0.703492624,-2.75
SP2,2/2/2020,Fuenlabrada,Girona,0,1,Girona,Fuenlabrada,0,-1,2.5,3,3,0,0,Girona,-1,1.77,2.1,0.373939088,0
SP2,2/2/2020,Cadiz,Zaragoza,1,1,Draw,Zaragoza,0,-1,2.15,3.2,3.5,-0.25,-0.25,Zaragoza,0.465,1.93,1.93,0.457335208,0.25
SP2,2/2/2020,Mirandes,Vallecano,0,0,Draw,Mirandes,0,-1,2.5,3,3,0,0,Draw,0,1.83,2.02,0.388589976,0
SP2,2/2/2020,Numancia,Almeria,1,1,Draw,Almeria,0,-1,2.4,3,3.2,-0.25,0,Almeria,0.44,1.98,1.88,0.443533409,0.25
SP2,2/2/2020,Oviedo,Albacete,3,1,Oviedo,Oviedo,1,1.1,2.1,3.1,3.75,-0.25,-0.25,Oviedo,0.88,1.88,1.98,0.446834066,-0.25
SP2,2/2/2020,Santander,Alcorcon,1,1,Draw,Alcorcon,0,-1,2.5,2.8,3,0,0,Draw,0,1.83,2.02,0.437762475,0
I1,2/2/2020,Juventus,Fiorentina,3,0,Juventus,Juventus,1,0.33,1.33,5.25,9,-1.25,-1.5,Juventus,0.87,1.87,2.06,0.543789074,-1.25
I1,2/2/2020,Atalanta,Genoa,2,2,Draw,Atalanta,0,-1,1.25,6,12,-1.75,-1.75,Genoa,-1,1.96,1.97,0.849573295,-1.75
I1,2/2/2020,Lazio,Spal,5,1,Lazio,Lazio,1,0.22,1.22,6.5,13,-1.75,-1.75,Lazio,0.99,1.99,1.94,0.836222852,-1.75
I1,2/2/2020,Milan,Verona,1,1,Draw,Verona,0,-1,1.66,3.6,5.75,-0.75,-0.75,Verona,0.44,2.05,1.88,0.369232151,0.75
I1,2/2/2020,Lecce,Torino,4,0,Lecce,Torino,0,-1,3.2,3.5,2.2,0.25,0.25,Lecce,-1,1.83,2.1,0.515820216,-0.25
I1,2/2/2020,Udinese,Inter,0,2,Inter,Inter,1,0.7,5,3.8,1.7,0.5,0.75,Inter,0.92,2.01,1.92,0.588019294,-0.5
I2,2/2/2020,Chievo,Venezia,0,1,Venezia,Chievo,0,-1,1.8,3.3,4.75,-0.5,-0.5,Venezia,-1,1.85,2,0.401246523,-0.5
I2,2/2/2020,Juve Stabia,Perugia,1,2,Perugia,Juve Stabia,0,-1,2.6,3.2,2.7,0,0,Perugia,-1,1.93,1.93,0.495306888,0
I2,2/2/2020,Benevento,Salernitana,1,1,Draw,Benevento,0,-1,1.44,4,8,-1,-1,Salernitana,-1,1.83,2.02,0.713012497,-1
F1,2/2/2020,Nice,Lyon,2,1,Nice,Lyon,0,-1,3.5,3.5,2.1,0.5,0.25,Nice,-1,2.01,1.92,0.452219572,-0.5
F1,2/2/2020,Metz,St Etienne,3,1,Metz,Metz,1,1.62,2.62,3,3,0,0,Metz,1.11,2.11,1.82,0.449089986,0
F1,2/2/2020,Bordeaux,Marseille,0,0,Draw,Marseille,0,-1,3.5,3.2,2.2,0.25,0.25,Bordeaux,-0.5,1.93,2,0.511759559,-0.25
B1,2/2/2020,Club Brugge,Antwerp,1,0,Club Brugge,Club Brugge,1,0.53,1.53,4.33,5.5,-1,-1,Draw,0,1.9,1.95,0.529525356,-1
B1,2/2/2020,Anderlecht,Mouscron,1,0,Anderlecht,Anderlecht,1,0.45,1.45,4.2,6.5,-1,-1,Draw,0,1.85,2,0.549395305,-1
B1,2/2/2020,Waregem,Waasland-Beveren,5,0,Waregem,Waregem,1,0.61,1.61,4.33,4.75,-1,-0.75,Waregem,1,2,1.85,0.345734181,-1
N1,2/2/2020,Willem II,Heracles,1,0,Willem II,Willem II,1,0.9,1.9,3.6,3.8,-0.5,-0.5,Willem II,0.75,1.75,2.05,0.58968976,-0.5
